업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
커피집아멜라떼-본점,23시간 전,5,5,5,"
            리뷰이벤트/1,벨기에와플/1,레몬케이크/2
          ","레몬케이크 맛있어요~!
근데 레몬 마들렌이랑 무슨 차이가 있는걸까요..? ㅎㅎㅎ"
커피집아멜라떼-본점,어제,5,5,5,"
            리뷰이벤트/1,아인슈페너밀크/1(추가 선택(샷추가)),잠봉뵈르/1
          ",맛있게 잘 막었습니다.
커피집아멜라떼-본점,3일 전,5,5,5,"
            리뷰이벤트/1,아멜라떼（BIG SIZE）/1(추가 선택(저지방우유)),흑임자커피/1(HOT or ICE 선택(ICE)),마카롱/1(맛 선택(와인무화과크림치즈))
          ",배달도빠르고 맛있네요 흑임자커피 고소해요~  반반커피 뚜껑에 빨대가 꽉껴서 음료가 안나와서 빼고먹엇어요ㅜ 아아 아라 둘다먹고싶을때 너무좋아요 또시킬께요
커피집아멜라떼-본점,5일 전,5,5,5,"
            아멜라떼（BIG SIZE）/1,흑임자커피/1(HOT or ICE 선택(ICE)),수제요거트/1
          ","궁금해서 시켜봤는데 맛있습니다 
잘 먹을게요"
커피집아멜라떼-본점,5일 전,5,5,5,"
            얼음동동 식혜/1,아이스티/1,블루레몬에이드/1
          ",ㅎㅎㅎ깔끔하고 맛있게와용
커피집아멜라떼-본점,6일 전,5,5,5,"
            리뷰이벤트/1,생딸기라떼/1,아멜라떼（BIG SIZE）/1
          ",양 많고 맛있어요 자주시켜먹고있어요
커피집아멜라떼-본점,6일 전,5,5,5,"
            아인슈페너밀크/1(추가 선택(디카페인))
          ","배송도 진짜 빠르구여!
적당히 달달하니 맛나네용"
커피집아멜라떼-본점,6일 전,5,5,5,"
            아메리카노/1(HOT or ICE 선택 1(HOT)),아메리카노/2(HOT or ICE 선택 1(ICE)),카페라떼/1(HOT or ICE 선택(HOT)),애플시나몬티/1(HOT or ICE 선택(HOT))
          ",맛있게 먹었습니다~!
커피집아멜라떼-본점,6일 전,5,5,5,"
            카페라떼/1(HOT or ICE 선택(ICE)),리뷰이벤트/1,더치 아메리카노/1(HOT or ICE 선택(ICE)),잠봉뵈르/1
          ","너무 맛있어요❤️특히 잠봉뵈르 처음 먹어봤는데!
진짜 맛있네요!"
커피집아멜라떼-본점,2022년 3월 22일,5,5,5,"
            리뷰이벤트/1,생딸기라떼/1,아멜라떼（BIG SIZE）/1(추가 선택(샷 추가)),카페라떼/1(HOT or ICE 선택(ICE))
          ",맛있어요! 아멜라떼도 신기하고 맛있고요
커피집아멜라떼-본점,2022년 3월 21일,5,5,5,"
            수제요거트/1,망고스무디/1,벨기에와플/1(추가선택(메이플 시럽))
          ",맛있어요!!!! 여기 추천추첨
커피집아멜라떼-본점,2022년 3월 21일,5,5,5,"
            리뷰이벤트/1,아메리카노/1(HOT or ICE 선택 1(ICE),캔포장(（ICE）대용량 투명캔 500ml)),마들렌/1
          ",마들렌 맛있었어요!
커피집아멜라떼-본점,2022년 3월 20일,5,5,5,"
            리뷰이벤트/1,아메리카노/1(HOT or ICE 선택 1(ICE)),아메리카노/1(HOT or ICE 선택 1(ICE),캔포장(（ICE）대용량 투명캔 500ml)),벨기에와플/1
          ",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
커피집아멜라떼-본점,2022년 3월 20일,5,5,5,"
            리뷰이벤트/1,극진 밀크티/1
          ",밀크티 맛있어요! 질막겠습니다
커피집아멜라떼-본점,2022년 3월 20일,5,5,3,"
            리뷰이벤트/1,아멜라떼 （big size）/1,잠봉뵈르/1
          ",커피가 다 새서 오긴 했는데 맛있게 먹었어요 감사합니다🙏
커피집아멜라떼-본점,2022년 3월 20일,5,5,5,"
            리뷰이벤트/1,아멜라떼 （big size）/1,아메리카노/1(HOT or ICE 선택 1(HOT 480mL로 사이즈업)),레몬케이크/1
          ","가성비 좋으네요. 가겨도 싸고 배달속도는 왤케 빨라요? ㅎ
서비스도 감사합니다."
커피집아멜라떼-본점,2022년 3월 19일,4,4,1,"
            리뷰이벤트/1,아인슈페너 오리지널/1,캐모마일/1(HOT or ICE 선택(HOT)),마들렌/1
          ",배달이늦게왔어요 얼음이다녹음
커피집아멜라떼-본점,2022년 3월 19일,5,5,5,"
            흑당커피/1(HOT or ICE 선택(ICE)),아메리카노/1(HOT or ICE 선택 1(ICE)),극진 밀크티/1,마들렌/1,더블바닐라마들렌/2
          ",배달 바르고 맛있습니다!!
커피집아멜라떼-본점,2022년 3월 19일,5,5,5,"
            리뷰이벤트/1,생딸기라떼/1,아인슈페너 오리지널/1(추가 선택(샷 추가))
          ",너무 맛있어요! 오늘도 주문하러 갑니다~~^^
커피집아멜라떼-본점,2022년 3월 19일,5,5,5,"
            리뷰이벤트/1,카페라떼/1(HOT or ICE 선택(HOT)),초코라떼/1(HOT or ICE 선택(HOT)),레몬케이크/1
          ",잘 먹었습니다!!
커피집아멜라떼-본점,2022년 3월 19일,5,5,5,"
            리뷰이벤트/1,카페라떼/1(HOT or ICE 선택(ICE),캔포장(（ICE）대용량 투명캔 500ml)),카페라떼/2(HOT or ICE 선택(HOT))
          ",커피맛이 아주 고소하고 좋아요
커피집아멜라떼-본점,2022년 3월 18일,5,5,5,"
            리뷰이벤트/1,아멜라떼 /1,바닐라라떼/1(HOT or ICE 선택(HOT),캔포장(（ICE）대용량 투명캔 500ml)),레몬케이크/1
          ",맛있어요 배달도 빨라서 좋아요
커피집아멜라떼-본점,2022년 3월 16일,5,5,5,"
            리뷰이벤트/1,아멜라떼 /1,마카롱/1(맛 선택(돼지바)),마카롱/1(맛 선택(아몬드쇼콜라)),마카롱/1(맛 선택(솔티드카라멜)),마카롱/1(맛 선택(오레오쿠키)),마카롱/1(맛 선택(초코나무숲)),마카롱/1(맛 선택(뽀또치즈))
          ",잘먹었습니다 너무 맛있었어요
커피집아멜라떼-본점,2022년 3월 16일,5,5,5,"
            리뷰이벤트/1,캬라멜마끼아토/1(HOT or ICE 선택(ICE),캔포장(（ICE）대용량 투명캔 500ml)),레몬케이크/1,마카롱/1(맛 선택(헤이즐럿티라미슈))
          ",배달도 빠르고 커피 마카롱 레몬케이크 다 맛있어요
커피집아멜라떼-본점,2022년 3월 16일,5,5,5,"
            리뷰이벤트/1,아메리카노/1(HOT or ICE 선택 1(HOT)),아메리카노/2(HOT or ICE 선택 1(HOT),캔포장(（HOT）알루미늄캔 330ml))
          ",맛있게 잘 먹었습니당!!
커피집아멜라떼-본점,2022년 3월 15일,5,5,5,"
            리뷰이벤트/3,소보로라떼/2,흑임자커피/1(HOT or ICE 선택(HOT))
          ",맛있어요~!! 배달도 엄청 빨랐어요
커피집아멜라떼-본점,2022년 3월 14일,5,5,5,"
            리뷰이벤트/1,아멜라떼 /1(추가 선택(디카페인)),소보로라떼/1,마카롱/1(맛 선택(붕어빵))
          ",소보로라떼 시그니쳐 메뉴라서 주문했는데 적당히 달달하고 너무 맛있어요! 커피도 맛있고 마카롱도 귀엽고 맛있어요~ 자주 주문할게요!
커피집아멜라떼-본점,2022년 3월 14일,5,5,5,"
            리뷰이벤트/1,생딸기라떼/1,바닐라라떼/1(HOT or ICE 선택(ICE))
          ",커피는 저한테 조금 연했는데 딸기라떼 진짜맛있었어요♡
커피집아멜라떼-본점,2022년 3월 14일,5,5,5,"
            리뷰이벤트/1,아메리카노/1(HOT or ICE 선택 1(ICE)),100% 레드자몽착즙쥬스/1
          ","재택중에 시켜먹었는데
다 맛있어요"
커피집아멜라떼-본점,2022년 3월 14일,5,5,5,"
            아메리카노/1(HOT or ICE 선택 1(HOT),추가 선택(디카페인)),아메리카노/1(HOT or ICE 선택 1(HOT)),리뷰이벤트/1,초코라떼/1(HOT or ICE 선택(ICE))
          ",맛있어요~!! ㅎㅎㅎ 디카페인도 맛잇내요
커피집아멜라떼-본점,2022년 3월 13일,5,5,5,"
            리뷰이벤트/1,소보로라떼/1(추가 선택(디카페인)),코코넛커피/1(HOT or ICE 선택(ICE),추가 선택(디카페인))
          ","커피 두가지 다 맛있어요!! 🥤 
소보루라떼도 숟가락을 같이 보내주셔서 편하게 먹었어요 ㅎㅎ
컵홀더 넘 귀여웠어요 ㅋㅋㅋ"
커피집아멜라떼-본점,2022년 3월 13일,5,5,5,"
            리뷰이벤트/1,흑임자커피/1(HOT or ICE 선택(ICE)),코코넛커피/1(HOT or ICE 선택(ICE))
          ","초코파운드케잌 아이들이 맛있다며 나눠먹었어요.
커피도 양도 가득, 맛도 좋았어요!
흑임자라떼 고소하고 맛있어요~
포장 상태도 좋고 배달도 빠르네요."
커피집아멜라떼-본점,2022년 3월 13일,5,5,5,"
            리뷰이벤트/1,생딸기라떼/1,소보로라떼/1,카페라떼/1(HOT or ICE 선택(HOT))
          ",맛있어요 ~~~~~
커피집아멜라떼-본점,2022년 3월 13일,4,5,5,"
            리뷰이벤트/1,아인슈페너밀크/1(추가 선택(샷추가)),아인슈페너밀크/1(추가 선택(디카페인)),더블바닐라마들렌/1,마카롱/1(맛 선택(오레오쿠키))
          ",아인슈페너 밀크는 많이 달지는 않네요 마들렌 맛있어요!
커피집아멜라떼-본점,2022년 3월 13일,5,5,5,"
            아인슈페너밀크/1(추가 선택(샷추가)),카페라떼/1(HOT or ICE 선택(ICE))
          ",사장님 센스가 zzang. 최소 주문 금액 맞춰서 두 잔 사고 한 잔은 내일 먹으려고 얼음을 빼달라고 요청드렸는데 얾음 빼고 빈 만큼을 우유로 채워주셨더라고요.. 세상 감사합니다. 또 주문하려고 들어왔어요. 아인슈페너 라떼는 크림이 저세상급 맛입니다. 강추해요!! 격리 기간 달래주는 달달한 음료는 사랑입니다 ~!
커피집아멜라떼-본점,2022년 3월 11일,5,5,5,"
            리뷰이벤트/1,아멜라떼 /2,쵸콜렛청크쿠키/1
          ","두개로 되있으니까 아메리카노 라때 둘다좋아하면 완전 취향저격
다른맛으로도 나오면 좋겠어요 
맛있게 잘먹었습니당"
커피집아멜라떼-본점,2022년 3월 10일,5,5,5,"
            리뷰이벤트/1,생딸기라떼/1,캬라멜마끼아토/1(HOT or ICE 선택(ICE))
          ",배달비 무료에 익스프레스배달로 빠르게 커피를 받았어요! 요청사항 잘 들어주시고 커피 포장도 깔끔하게 해주셨어요! 맛은 커피집에서 먹는거랑 똑같아요 ㅋㅋㅋ
커피집아멜라떼-본점,2022년 3월 10일,5,5,1,"
            리뷰이벤트/1,생딸기라떼/1,아인슈페너 오리지널/1,샌드위치/1
          ",아인슈페너 잘 먹었어여~~ 그런데 픽업하고 30분 후에 도착해서 얼음이 녹아 본맛이 좀 없어져서 아쉬웠어여..ㅠ
커피집아멜라떼-본점,2022년 3월 9일,5,5,5,"
            리뷰이벤트/1,아인슈페너 오리지널/1,레몬케이크/1,초코머핀/1
          ",배달 진짜 총알같이 왔습니다  초코머핀 완전 따끈따끈해서 좋았어요ㅋㅋ 커피도 맛있어서 종종 시켜먹으려 합니다~!
커피집아멜라떼-본점,2022년 3월 8일,5,5,5,"
            아멜라떼 /1,레몬케이크/1,마들렌/1,크로아상/1
          ",라떼만 먹으면 깔끔한 아메리카노가 땡길때가 있는데 둘다  마실수 있어서 좋았어요 ㅋㅋㅋ
커피집아멜라떼-본점,2022년 3월 7일,5,5,5,"
            리뷰이벤트/1,극진 밀크티/1,얼음동동 식혜/1(캔포장(（ICE）대용량 투명캔 500ml))
          ","모든음료가 적당히 달달했어요!
특히 밀크티는 인위적이거나 자극적인 단맛이 없어서 좋았습니다!"
커피집아멜라떼-본점,2022년 3월 7일,5,5,5,"
            리뷰이벤트/1,극진 밀크티/2
          ","케이스 스티커가 너무신기핺어요
리뷰용빵은 생각보다 너무달았어요ㅋㅋ
밀크티는적디ㅡㅇ히달구좋았어요"
커피집아멜라떼-본점,2022년 3월 7일,5,5,5,"
            리뷰이벤트/1,아멜라떼 /1,아인슈페너 오리지널/1,레몬케이크/1
          ",맛있어요!!!!!!!
커피집아멜라떼-본점,2022년 3월 7일,5,5,5,"
            리뷰이벤트/1,흑임자커피/1(HOT or ICE 선택(ICE)),아메리카노/1(HOT or ICE 선택 1(HOT)),마카롱/1(맛 선택(뽀또치즈))
          ",흑임자커피뭐죠 고소해요
커피집아멜라떼-본점,2022년 3월 6일,5,5,5,"
            리뷰이벤트/1,100% 오렌지착즙쥬스/1
          ",ㅎㅎ또 주문할게요!!!
커피집아멜라떼-본점,2022년 3월 6일,5,5,5,"
            리뷰이벤트/1,소보로라떼/1,흑임자커피/1(HOT or ICE 선택(HOT)),아인슈페너 오리지널/1
          ","진짜 최고예요..
마지막 한입까지 맛있는 아인슈페너는 첨이예요
나머지도 전부맛있어요💛🧡💛🧡"
커피집아멜라떼-본점,2022년 3월 6일,5,5,5,"
            리뷰이벤트/1,흑임자커피/1(HOT or ICE 선택(HOT)),아인슈페너 오리지널/1,마카롱/1(맛 선택(순수우유))
          ",맛있어요~~~~~~~
커피집아멜라떼-본점,2022년 3월 5일,5,5,5,"
            아멜라떼 /1
          ","커피 맛있고 양도 많아서 잘 마셨습니다!
그리고 한 잔인데 빠르게 배달해주셔서 감사합니다!"
커피집아멜라떼-본점,2022년 3월 4일,5,5,5,"
            아멜라떼 /1,소보로라떼/1,아메리카노/1(HOT or ICE 선택 1(HOT)),리뷰이벤트/1
          ","어제도 시켰는데 맛있어서 또 시켰어여!
올라가는 크림이 예술이예여 짱맛!"
커피집아멜라떼-본점,2022년 3월 4일,5,5,5,"
            리뷰이벤트/1,흑임자커피/1(HOT or ICE 선택(ICE)),모카프라푸치노/1,망고스무디/1
          ",음료가 가득넘치게 왔는데  한개도 안흘리고 잘 왔네요~^^ 음료 다 맛있어요~
커피집아멜라떼-본점,2022년 3월 3일,5,5,5,"
            리뷰이벤트/1,카페라떼/1(HOT or ICE 선택(HOT),추가 선택(디카페인)),카페모카/1(HOT or ICE 선택(HOT),추가 선택(디카페인)),마들렌/1
          ","커피가 부드러워 마시기 좋고
배달이 빨라요.

추천합니다."
커피집아멜라떼-본점,2022년 3월 3일,5,5,5,"
            리뷰이벤트/1,아인슈페너밀크/1(추가 선택(샷추가)),아메리카노/1(HOT or ICE 선택 1(ICE 600mL로 사이즈업)),극진 밀크티/1
          ",밀크티도 자연스러운 맛이고 커피도 맛있네요
커피집아멜라떼-본점,2022년 2월 28일,5,5,5,"
            아멜라떼 /1
          ",와 라떼랑 아메를 한번에 같이 마실 수 있어서 좋았어요 맛도 👍👍
커피집아멜라떼-본점,2022년 2월 28일,5,5,5,"
            리뷰이벤트/1,아멜라떼 /2,소보로라떼/1
          ",맛좋고 양많아요 공부할때 자주시켜먹어요
커피집아멜라떼-본점,2022년 2월 28일,5,5,5,"
            리뷰이벤트/2,아메리카노/1(HOT or ICE 선택 1(ICE),추가 선택(디카페인),캔포장(（ICE）대용량 투명캔 500ml)),극진 밀크티/1
          ","커피원두나 나라에 대해서 설명하라고하면 못해도 
맛은 정말 기깔나게 맛있는지, 맛없는건지, 보통인건지 
자신있게 말할 수 있어요!

커피는 먹고싶고 카페인걱정이 된다면 저처럼
디카페인으로 드세용
먹기전 냄새로 한번 힐링하고
한모금먹고나서도 두번힐링하고
브라우니간식이랑 한모금 더 먹으니 엔돌핀이 쏟구치네요

사장님 번창하시기 바랍니다~!
밀크티는 내일먹으려고 냉장고에 넣었어용><
수고하세용!"
커피집아멜라떼-본점,2022년 2월 27일,5,5,5,"
            생딸기라떼/1,소보로라떼/1,카페라떼/1(HOT or ICE 선택(HOT))
          ",맛있어요~~~ 딸기가 맛있어요
커피집아멜라떼-본점,2022년 2월 27일,5,5,5,"
            리뷰이벤트/1,소보로라떼/1,바닐라라떼/1(HOT or ICE 선택(ICE),추가 선택(샷 추가)),얼음동동 미숫가루/1,허니자몽블랙티/1(캔포장(（HOT）알루미늄캔 330ml))
          ",배달도 빨리 오고 맛도 좋아요! 다음에 아메랑 라떼 꼭 먹어보고싶은 맛👍🏼
커피집아멜라떼-본점,2022년 2월 26일,5,5,5,"
            리뷰이벤트/1,초코라떼/1(HOT or ICE 선택(HOT)),초코머핀/1
          ",초코라떼 + 머핀 주문했습니다. 맛있어용
커피집아멜라떼-본점,2022년 2월 26일,5,5,5,"
            흑임자커피/1(HOT or ICE 선택(HOT)),카페라떼/1(HOT or ICE 선택(ICE)),레몬케이크/1
          ",빠르고 맛있었습니다
커피집아멜라떼-본점,2022년 2월 24일,5,5,5,"
            리뷰이벤트/1,흑임자커피/1(HOT or ICE 선택(ICE)),아인슈페너 오리지널/2
          ","배달커피유목민 맛잇게 잘먹엇습니다
다음에 또시킬게요"
커피집아멜라떼-본점,2022년 2월 23일,5,5,5,"
            아멜라떼 /1,코코넛커피/1(HOT or ICE 선택(ICE)),아메리카노/1(HOT or ICE 선택 1(HOT),추가 선택(샷 추가))
          ",커피가 맛있고 포장도 깔끔하게 와서 좋아요 ㅋㅋ
커피집아멜라떼-본점,2022년 2월 23일,5,5,5,"
            아인슈페너 오리지널/1(추가 선택(샷 추가))
          ",엄청 맛있어요 ㅎㅎㅎ
커피집아멜라떼-본점,2022년 2월 22일,5,5,5,"
            리뷰이벤트/1,생딸기라떼/1,아멜라떼 /1
          ",양도 많고 맛있어요! 자주 시켜먹는중
커피집아멜라떼-본점,2022년 2월 22일,5,4,5,"
            리뷰이벤트/1,아인슈페너밀크/1(추가 선택(샷추가)),카페라떼/1(HOT or ICE 선택(ICE)),초코머핀/1
          ",잘마실께요~! 커피 찐해서 맛있어요!리뷰이벤트도 완료염
커피집아멜라떼-본점,2022년 2월 21일,5,5,5,"
            생딸기라떼/1,아인슈페너 오리지널/1,아메리카노/1(HOT or ICE 선택 1(HOT)),리뷰이벤트/1
          ",커피도 맛있고 컵홀더도 상큼하니 예뻐서 좋아요
커피집아멜라떼-본점,2022년 2월 20일,5,5,5,"
            리뷰이벤트/1,아인슈페너 오리지널/1,극진 밀크티/1,얼음동동 미숫가루/1
          ",밀크티 보틀시켰는데 얼음컵같이보내주셔서 갬동😊
커피집아멜라떼-본점,2022년 2월 19일,5,5,5,"
            아메리카노/2(HOT or ICE 선택 1(ICE)),리뷰이벤트/1,더치 아메리카노/1(HOT or ICE 선택(ICE))
          ",커피 맛 좋아요!!’
커피집아멜라떼-본점,2022년 2월 19일,5,5,5,"
            생딸기라떼/1,아메리카노/1(HOT or ICE 선택 1(ICE 600mL로 사이즈업)),리뷰이벤트/1
          ","너무 퀵하게 배달해주셔서 
감사합니다 

커피수혈햇어요 ❤️"
커피집아멜라떼-본점,2022년 2월 18일,5,5,5,"
            리뷰이벤트/1,생딸기라떼/1,마들렌/1,초코머핀/1
          ","딸기라떼 양이적어서 아쉬워요 ㅠㅠ
마들렌 마핀 맛있게 먹었어요 감사합니다!!"
커피집아멜라떼-본점,2022년 2월 15일,5,5,5,"
            바닐라라떼/1(HOT or ICE 선택(HOT)),리뷰이벤트/1,100% 오렌지착즙쥬스/1,크로아상/1
          ",맛있게 잘먹었습니다
커피집아멜라떼-본점,2022년 2월 15일,5,5,5,"
            리뷰이벤트/1,아멜라떼 /1,잠봉뵈르/1
          ",배달이 진짜 빨라요! 그리고 양도 많고 맛있네요
커피집아멜라떼-본점,2022년 2월 14일,5,5,5,"
            아인슈페너 오리지널/1(추가 선택(샷 추가))
          ","크림도 넘 맛있고 다 맛낫어요!
근데 크림 때문이 캔커피보단 일반 테이크아웃 잔이 나을 것 같기도 해여!!!"
커피집아멜라떼-본점,2022년 2월 14일,5,5,5,"
            리뷰이벤트/1,아메리카노/1(HOT or ICE 선택 1(ICE),추가 선택(디카페인)),잠봉뵈르/1
          ","바게트 빵이 폭신 해서 입천장이 안 까져서 좋아요. 버터도 고소하고 맛이 좋았는데 아쉬운 점은 버터 조각 크기랑 빵 크기가 달라서 잠봉뵈르의 반절은 버터가 없었어요 어느 곳을 베어 물어도 버터와 햄 빵을 고루 먹을 수 있으면 맛의 완성도가 더 올라갈 것 같아요!!

커피는 디카페인을 선택할 수 있다는 점이 좋았어요 산미도 너무 강하지 않고 적절했구.. 맛있게 잘 마셨습니다 ㅎㅎ 서비스로 주신 브라우니도 맛있게 잘 먹을게요! 번창하세요~!"
커피집아멜라떼-본점,2022년 2월 13일,5,5,5,"
            흑임자커피/1(HOT or ICE 선택(HOT)),흑임자커피/1(HOT or ICE 선택(ICE))
          ","흑임자 커피 너무 맛있어요 ㅎㅎ오늘은 혼자인데 두잔 ㅋㅋㅋ지난번 사진은 섞은 다음에 찍어서 ..이번엔 먹기전에 찍었어요 ㅎㅎ
종종 주문할게요 ㅎㅎ"
커피집아멜라떼-본점,2022년 2월 12일,5,5,5,"
            리뷰이벤트/1,코코넛커피/1(HOT or ICE 선택(ICE)),흑당밀크티/1(HOT or ICE 선택(ICE)),망고스무디/1
          ",음료 다 맛있었어요!! 또 시켜먹을개용ㅎㅎ
커피집아멜라떼-본점,2022년 2월 12일,5,5,5,"
            아인슈페너 오리지널/2,바닐라라떼/1(HOT or ICE 선택(HOT)),리뷰이벤트/1,마카롱/1(맛 선택(오레오쿠키))
          ","맛있게 잘 마셨어요
크림이 따로 온다면 더 맛있게 아인슈페너를 즐길 수 있을 것 같아요!"
커피집아멜라떼-본점,2022년 2월 12일,5,5,5,"
            리뷰이벤트/1,아멜라떼 /3,더치 아메리카노/1(HOT or ICE 선택(ICE))
          ",아멜라떼 신기해서 시켜봤ㄴ데 맛도 좋고 컵이 튼튼해서 좋았어요|!!
커피집아멜라떼-본점,2022년 2월 9일,4,4,5,"
            리뷰이벤트/1,아메리카노/1(HOT or ICE 선택 1(HOT)),잠봉뵈르/1
          ",커피는 맛이 괜찮은데 잠봉뵈르는 빵 햄 버터가 좀 아쉽네요.
