업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
카페아에-동대문점,20시간 전,5,5,5,"
            초코라떼/1(HOT or ICE 선택(ICE)),떠먹는 다크브라우니케이크/1,플레인 스콘/1
          ","너무 행복하게 잘 먹었다고 합니다~~
또 주문할게요 감사합니다 ㅎㅎ"
카페아에-동대문점,어제,5,5,5,"
            카페라떼/3(HOT or ICE 선택(ICE))
          ",캔에 배달을 해주시 보관이 용의해서 좋았어요
카페아에-동대문점,4일 전,5,5,5,"
            콜드브루/1(HOT or ICE 선택(ICE)),내일마시는아메리카노/1,딸기스무디/1,망고스무디/1
          ",스무디 맛집 망고도 마싯네여
카페아에-동대문점,2022년 3월 21일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ICE)),모닝앙버터/1,크로플（2P）/1
          ",크로플 소스 3개주셔서 다 맛볼수잇어 좋네요 다 맛잇엇어요
카페아에-동대문점,2022년 3월 17일,5,5,5,"
            아메리카노/2(HOT or ICE 선택(ICE)),바닐라라떼/1(HOT or ICE 선택(ICE)),모닝앙버터/1
          ",최고 최고 최고 최고
카페아에-동대문점,2022년 3월 10일,5,5,5,"
            콜드브루/1(HOT or ICE 선택(ICE)),청포도에이드/1
          ",먹다 대통령 선거 역전 되어서 기분이좋네요ㅋ
카페아에-동대문점,2022년 3월 7일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ICE)),모닝앙버터/3
          ",밤샘 작업이 있어서 시켰습니다 덕분에 당 충전하며 잘 버텼네요 ㅎㅎ 담에 또 시킬게용
카페아에-동대문점,2022년 3월 6일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ICE)),바닐라라떼/1(HOT or ICE 선택(ICE)),떠먹는 뉴욕치즈케이크/1
          ",여기정말 맛잇고 친절하고 조음
카페아에-동대문점,2022년 3월 3일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ICE)),헤이즐럿아메리카노/1(HOT or ICE 선택(ICE)),모닝앙버터/1
          ",맛잇게먹었어용♡♡♡♡♡♡
카페아에-동대문점,2022년 2월 24일,5,5,5,"
            아메리카노/2(HOT or ICE 선택(ICE)),사라다빵（3개）/1
          ",배달빠르고 빵도맛잇고 커피도 맛잇어요
카페아에-동대문점,2022년 2월 20일,5,5,5,"
            텐저린라떼/1(추가 선택(얼음컵 추가)),블루베리에이드/1,모히또（논알콜）에이드/1
          ",맛있게 잘 먹었습니다!! 텐저린 라떼 너무 맛있어여 :)
카페아에-동대문점,2022년 2월 18일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(HOT)),자몽에이드/1,카모마일/1(HOT or ICE 선택(HOT))
          ",자몽에이드 엄청 맛있어요~~상콤하고
카페아에-동대문점,2022년 2월 11일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ICE)),레알생딸기라떼/1(HOT or ICE 선택(ICE)),사라다빵/1(메뉴 선택(계란))
          ",맛있었네요ㅎㅎㅎㄹㄱ
