업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
과일에반하다프루타-금호점,17시간 전,5,5,4,"
            Set） 애플청포도 ＋ 캔디하트포도/1,New） 씨없는 스윗 페이버포도/1(사이즈 선택(250g))
          ",애플청포도가 아삭아삭하고 캔디포도도 정말 맛있었어요! 그리고 딸기 주스가 정말 최고인것 같습니다 ㅎㅎ
과일에반하다프루타-금호점,어제,5,5,5,"
            NEW） 아삭아삭 햇 신고배/1(컷팅 선택(1개컷팅)),E벤트） FRUTA 과일도시락 /1(과일 선택(애플청포도,단감（1개）,크림슨 포도))
          ",언제 먹어도 맛있어요~~~ㅎㅎ
과일에반하다프루타-금호점,어제,5,5,5,"
            New） 신촌 블루유（블베 바나나우유）/1,자몽 에이드 ICE/1
          ",배달도 빠르고 음료도 맛있어요 서비스로 주신 음료가 너무 맛있는데 무슨 음료인지를 몰라서 주문을 못하네요 리치향도 나는 것 같고... 암튼 잘 마셨습니다:)
과일에반하다프루타-금호점,어제,5,5,5,"
            E벤트） FRUTA 과일도시락 /1(과일 선택(용과,햇 신고 배,블랙사파이어포도)),New） 성주 꿀 참외 /1(컷팅 선택(1개컷팅))
          ",신선한 과일~맛있게 잘먹었습니다 ^^
과일에반하다프루타-금호점,2일 전,5,5,5,"
            사라다에 반하다/1
          ",맛있어요!!딱 생각한맛!!건포도 양이더 많으면 좋겠어요 ㅎㅎ
과일에반하다프루타-금호점,3일 전,5,5,5,"
            강추） 아삭한 샤인애플청포도/1(사이즈 선택(250g)),찐 오렌지주스/2
          ",맛있게 잘먹었습니다.
과일에반하다프루타-금호점,3일 전,5,5,4,"
            가격다운） 고당도 세지 멜론/1(사이즈 선택(300g)),허니글로우 파인애플/1(사이즈 선택(250g)),땡모반 주스（수박 스무디）/1
          ","메론먹고싶어서 찾아보다 주문했는데 진짜 맛있네요 파인애플도 그동안 먹은 파인애플중에 제일 맛있었어요!! 
과일먹고싶을때 종종 시켜먹을게요~ 감사합니다^^"
과일에반하다프루타-금호점,3일 전,5,5,4,"
            강추） 스테비아 방울 샤인마토 /1(사이즈 선택(500g))
          ",저번에 먹어봤는데 또 생각나서 주뮨했는데 역시나 너무 달고 맛있어요!! 강추입니당~
과일에반하다프루타-금호점,3일 전,5,5,5,"
            사라다에 반하다/1,FRUTA 과일주스/1(과일주스 선택(Real 땡모반수박주스))
          ","맛있어요
추억의 사라다맛
쫌 비싼 느낌은 있지만 만족"
과일에반하다프루타-금호점,4일 전,4,5,5,"
            FRUTA 과일주스/1(과일주스 선택(Real 땡모반수박주스)),찐 생딸기 주스/1
          ","처음 주문했는데 리뷰 이벤트가 있었네요
양도 많고 좋은데 과일 이름 표시 좀 해주시면 더 좋겠네요"
과일에반하다프루타-금호점,4일 전,5,5,5,"
            FRUTA 과일주스/2(과일주스 선택(Real 땡모반수박주스))
          ",넘 맛있어요 ㅎㅎ 추천합니다!!!
과일에반하다프루타-금호점,4일 전,5,5,5,"
            FRUTA 과일주스/1(과일주스 선택(Real 제주 귤 주스)),E벤트） FRUTA 과일도시락 /1(과일 선택(그린키위（1개）,딸기,햇 신고 배))
          ",상큼하고 맛있는 과일을 신선하고 빠르게 배달 받아서 너무 좋네요!^^
과일에반하다프루타-금호점,5일 전,5,5,5,"
            사라다에 반하다/1,강추） 스테비아 방울 샤인마토 /1(사이즈 선택(500g))
          ","엇.. 오자마자 너무 흡입해서
남은 걸 찍으니 음쓰같이 나왔...
암튼 과일에 반하다는 믿고 먹어요!"
과일에반하다프루타-금호점,5일 전,5,5,5,"
            Hot Sale） 꿀 크림슨 적포도 주스/1,프루타 요거트볼/1(요거트 （단맛X） 선택(그릭 요거트 （130g）),그래놀라 （따로나가요） 선택(오트밀 그래놀라),과일 （토핑 함께 나가요） 추가선택(꿀+블루베리+퓨레),소스 추가선택(꿀)),찐 애플청포도주스/1,찐 생딸기 주스/1,프루카도 밀크 스무디/1
          ","생과일을 그대로 갈아 정말 맛있어요 
뇌물도 감사합니다"
과일에반하다프루타-금호점,5일 전,5,5,5,"
            찐 애플청포도주스/1,찐 생딸기 주스/2
          ","딸기 주스, 청포도 주스 너무 맛 나요~"
과일에반하다프루타-금호점,6일 전,5,5,5,"
            E벤트） FRUTA 과일도시락 /1(과일 선택(딸기,애플청포도,퓨어스펙 오렌지)),New） 썬키스트 카라카라 오렌지/1(컷팅 선택(1개컷팅（껍질제거X）))
          ",엄청 빠르고 과일 상태가 좋네요
과일에반하다프루타-금호점,6일 전,5,5,5,"
            사라다에 반하다/1
          ",사라다와 함께 샤인 브라운을 추가로 시켰어요. 사라다는 야식으로 너무 기름진 건 싫을때 딱 좋은 것 같아요. 친숙한 느낌이면서 맛있어요. 샤인 브라운은 가벼운 술안주로 좋아요. 잘 먹었습니다!
과일에반하다프루타-금호점,6일 전,5,5,5,"
            허니글로우 파인애플/1(사이즈 선택(250g)),말차밤/1
          ","#식후감
파인애플 미쳤어요 인생 파인애플입니다"
과일에반하다프루타-금호점,6일 전,5,5,5,"
            Hot Sale） 찐 애플청포도 주스/1,E벤트） FRUTA 과일도시락 /1(과일 선택(바나나,그린키위（1개）,크림슨 포도))
          ",넘 좋아요~~~넘맛있어요
과일에반하다프루타-금호점,일주일 전,5,5,5,"
            프루타 과일주스/1(과일주스 선택(Real 꿀 토마토주스)),찐 땡모반수박주스（슬러시）/1
          ",수박쥬스와 토마토쥬스 둘다 너무 맛있고 양도 많아서 좋아요~ ㅎㅎ 서비스로 주신 포도도 잘 먹었습니다~ 번창하세요~~
과일에반하다프루타-금호점,일주일 전,5,5,5,"
            허니글로우 파인애플/1(사이즈 선택(250g)),명품 수제 딸기 우유 /1,아메리카노 ICE/1(원두 선택(고소한 원두 (브라질, 콜롬비아, 에티오피아)))
          ",잘먹었습니다!!! 너무 맛있어요
과일에반하다프루타-금호점,일주일 전,5,5,5,"
            딸기의 시작 （설향）/1(사이즈 선택(250g)),NEW） 아삭아삭 햇 신고배/2(컷팅 선택(1개컷팅)),썬키스트 발렌시아 오렌지/1(사이즈 선택(2개 컷팅))
          ",항상 맛있어요!!!
과일에반하다프루타-금호점,2022년 3월 23일,5,5,5,"
            E벤트） FRUTA 과일도시락 /1(과일 선택(애플청포도,햇 신고 배,크림슨 포도)),New） 제주 천혜향（귤＋오렌지）/1(컷팅 선택(1개컷팅))
          ","맛있어용 ㅎㅎㅎㅎ
서비스도 잘먹엇습니당"
과일에반하다프루타-금호점,2022년 3월 23일,5,5,5,"
            눈꽃 멜론 빙수/1
          ",욕시너모마시ㄸㄴ.... 주4회..
과일에반하다프루타-금호점,2022년 3월 21일,5,5,5,"
            사라다에 반하다/1(추가 선택(견과류 빼주세요))
          ",언제나 싱싱하고 맛있어요. 건강해지는 느낌이에요.
과일에반하다프루타-금호점,2022년 3월 21일,3,5,5,"
            FRUTA 과일주스/1(과일주스 선택(Real 땡모반수박주스)),E벤트） FRUTA 과일도시락 /1(과일 선택(골드파인애플,애플청포도,지리산 장희딸기))
          ","수박주스는 끝물이라 그런지 맛이 그냥그랬구여
파인애플도 맛이 좀밋밋하구딸기도 아무맛도않나내요! 그래도 포도는 맛있었내요!"
과일에반하다프루타-금호점,2022년 3월 21일,4,5,5,"
            한겨울의 수박 UP UP/1(사이즈 선택(수박 300g)),NEW） 아삭아삭 햇 신고배/1(컷팅 선택(1개컷팅)),꿀 [부사] 사과/1(세척 or 컷팅 선택(1개 （세척O 컷팅X）),세척 or 컷팅 선택(1개 (세척O 컷팅X)))
          ",맛있게 잘 먹 엇 어 요
과일에반하다프루타-금호점,2022년 3월 21일,5,5,5,"
            가격다운） 고당도 세지 멜론/1(사이즈 선택(300g)),브라우니/1,꿀 연유라떼 ICE/1
          ","아파서 과일먹고 싶었는데… 맛있게 잘 먹었습니당
커피도 맛있어요!!!"
과일에반하다프루타-금호점,2022년 3월 20일,5,5,5,"
            Hot Sale） 골드파인애플 /1(사이즈 선택(250g)),E벤트） FRUTA 과일도시락 /1(과일 선택(애플청포도,햇 신고 배,크림슨 포도))
          ","생각보다 양도 많고 맛있어요~~
서비스로 주신 쥬스도 맛잇네용"
과일에반하다프루타-금호점,2022년 3월 20일,5,4,5,"
            한겨울의 수박 UP UP/1(사이즈 선택(수박 300g)),NEW） 아삭아삭 햇 신고배/1(컷팅 선택(1개컷팅)),꿀 [부사] 사과/1(세척 or 컷팅 선택(1개 （세척O 컷팅X）),세척 or 컷팅 선택(1개 (세척O 컷팅X)))
          ",맛은 좋고 배달도 편리해요
과일에반하다프루타-금호점,2022년 3월 20일,5,5,5,"
            가격다운） 눈꽃 딸기 빙수/1
          ","잘 먹었습니당 ㅠㅠ 오자마자 먹느라 사진도 못 찍었네요
딸빙최공!!"
과일에반하다프루타-금호점,2022년 3월 20일,5,5,5,"
            가격다운） 새콤달콤 딸기 듬뿍 화채/1
          ",맛있게 잘 먹었어요!!
