업체명,맛,양,배달,주문메뉴,상세리뷰
남경중화요리-남대문시장점,5,5,5,"
            탕수육/1(탕수육 사이즈 선택(소))
          ",40분 후에 온다더니 10분만에 배달와서 좋았어요. 고기가 쫄깃하니 식감이 좋더라구요. 탕수육 잘 안 먹는데 평소보다 2배는 더 잘 먹은 듯 합니당♡
남경중화요리-남대문시장점,5,5,5,"
            삼선차돌짬뽕/1
          ",사진을 너무못찍었는데 맛 항상 최고네요 감사합니다 ㅜㅜ
남경중화요리-남대문시장점,5,5,5,"
            쟁반짜장/2(곱배기 추가 선택(곱배기 추가)),삼선짬뽕/1,탕수육/1(탕수육 사이즈 선택(중)),깐풍기/1,팔보채/1
          ",맛있게 먹었습니다!!
남경중화요리-남대문시장점,5,5,5,"
            볶음짬뽕/1,공기밥/1,사이다/1
          ",볶음짬뽕 자주 시켜먹는데 맛있습니다.
남경중화요리-남대문시장점,5,5,5,"
            깐풍기볶음밥/1,군만두/1
          ",힘내세요 사장님 맛이서효
남경중화요리-남대문시장점,4,4,1,"
            삼선차돌짬뽕/1,탕볶밥/1
          ",원래 삼선짬뽕에 새우는 안 들어가나요?ㅜ 새우 들어가는 짬뽕은 어떤거 시키면되나요
남경중화요리-남대문시장점,1,1,5,"
            돈까스짜장면/1(곱배기 추가 선택(곱배기 추가)),콜라/1
          ","사기입니다!! 구성품에 분명 돈까스, 짜장면, 볶음밥이 있는데 볶음밥을 안줘요. 항의하니 실제와 다르다고 적혀있다고 하네요. 구성품 자체가 빠진건 좀 너무한거 아니냐고 하니 사진이 잘못올라간거라 사장한테 수정요청한다네요. 여자 주방장이라 그런지 끝까지 사과한마디 안하더라구요.. 그동안 시켜먹은게 있어 사과한마디라도 했음 내가 여기 글 안올리는데 아오.. 문자주고받은거 커뮤도 올릴게요."
남경중화요리-남대문시장점,5,5,5,"
            볶음짬뽕/1,공기밥/1,사이다/1
          ",볶음짬뽕 이즈 굿입니다!
남경중화요리-남대문시장점,5,5,5,"
            쟁반짜장/1,탕볶밥/1
          ",배고픔에 너무 빨리 먹었네요 야간에도 잘배달해주셔서 감사합니다
남경중화요리-남대문시장점,5,5,5,"
            삼선차돌짬뽕/1
          ","진짜 이집은 최고입니다.
배달비무료? 그런집들많은데
굳이 이집고집해서 시키는이유는 맛이 증명합니다"
남경중화요리-남대문시장점,5,5,5,"
            혼밥 메뉴 6 깐풍육 ＋ 볶음밥 ＋ 면류/1(면류 선택(짬뽕),김치 선택(김치 필요함)),참이슬후레쉬/1
          ","정말 양도많고 맛있어요
진짜 최고인듯"
남경중화요리-남대문시장점,5,5,5,"
            혼밥 메뉴 1 깐풍기 ＋ 볶음밥 ＋ 면류/1(면류 선택(짜장),김치 선택(김치 필요없음))
          ",맛있게 잘 먹었습니다
남경중화요리-남대문시장점,5,5,5,"
            삼선짬뽕밥/1,탕수육/1(탕수육 사이즈 선택(소)),깐쇼새우/1
          ",맛있게 잘먹었습니다
남경중화요리-남대문시장점,5,5,5,"
            울면/1(곱배기 추가 선택(곱배기 추가)),탕짜면/1(곱배기 추가 선택(곱배기 추가))
          ",양푸짐 조아요 굿굿
남경중화요리-남대문시장점,4,5,5,"
            혼밥 메뉴 1 깐풍기 ＋ 볶음밥 ＋ 면류/1(면류 선택(짬뽕),김치 선택(김치 필요함))
          ",잘먹었읍니다.배달도 빨라서 좋았읍니다.
남경중화요리-남대문시장점,5,5,1,"
            삼선짬뽕/1,난자완스/1,참이슬후레쉬/3
          ",호텔에서 잘먹엇습니다
