업체명,맛,양,배달,주문메뉴,상세리뷰
뚜레쥬르-카페이태원역점,5,5,3,"
            밤이 듬뿍 맘모스（대）/2,매직모카크림빵/1
          ","배달은 느렸지만 빵은 역시 맛있었어요!
서비스도 감사합니다."
뚜레쥬르-카페이태원역점,5,5,5,"
            딸기 생크림 소보로/1,마담 얼그레이 크림번/1,연유버터라우겐/1,겹겹이초코퐁당/1,카페카야번/1
          ","주문 6분만에 칼배송이에요 ㅎ 
빵은 존맛그자체"
뚜레쥬르-카페이태원역점,5,5,5,"
            단.계.감. 모닝롤 샌드위치/1,겹겹이초코퐁당/2,녹차 카스테라/1
          ","정말 수많은 배달업체 중에서
제일 인심이 좋은 곳입니다! 

특히 베이커리 매장 중에선 단연코 최고요 으뜸이네요!
뜨레쥬르 자체도 워낙에 퀄리티있는 먹거리들을 판매하고
있긴 하지만 이곳 카페이태원역점은 인심과 정이 느껴져서
더 자주 주문하게 되는 거 같습니다! ^^

저의 최애 단골집이기도 해요~^^"
뚜레쥬르-카페이태원역점,5,5,5,"
            고소한 곡물식빵/2,고소함이 톡톡 곡물식빵/2
          ",맛있어요 감사합니다
뚜레쥬르-카페이태원역점,5,5,5,"
            고소한 흑임자크림빵/1,리코타 딸기잼 토스트/1,치즈방앗간（3개）/1,소보로빵/1,허니카스테라/1
          ",빠른배송에 넘모 맛있어요오오오
뚜레쥬르-카페이태원역점,5,5,5,"
            빵긋랜덤박스（심쿵랜덤박스）/1
          ",랜덤으로 온 빵 마음에 들어요. 서비스도 감사합니다 또 주문할께요 ^^
뚜레쥬르-카페이태원역점,5,5,5,"
            몽블랑의 정석/1,바닐라라떼/1,뚜레쥬르가 만든 유기농오렌지주스/1,딸기우유 뚱카롱/1
          ",15분만에 배송됐어요~
뚜레쥬르-카페이태원역점,5,5,5,"
            크림치즈 호두과자빵/1,추억의 사라다고로케/2,바닐라라떼/1
          ","항상 맛있어요~
이번엔 새로운쿠키네요ㅎ"
뚜레쥬르-카페이태원역점,5,5,5,"
            쁘띠복숭아케이크/1,호두파운드/1
          ",맛있게 잘 먹었습니다~~
뚜레쥬르-카페이태원역점,5,5,5,"
            딸기 생크림 소보로/1,마담 얼그레이 크림번/1,후레쉬크림빵/1,못난이통팥소보로/1,단팥빵/1,부드러운카스테라/1,완두앙금빵/1,허니카스테라/1
          ",배달도 빠르고 맛있네요
뚜레쥬르-카페이태원역점,5,5,5,"
            소금버터롤/1,크랜베리치킨 샌드위치/1,썸머타코치킨 샐러드/1
          ","샐러드 맛남
 빵 맛남"
뚜레쥬르-카페이태원역점,5,5,5,"
            딸기 생크림 소보로/1,레드타코치킨 샌드위치/1,로제치킨 밸런스 샌드위치/1
          ","샌드위치 맛남
서비스 감사"
뚜레쥬르-카페이태원역점,4,4,4,"
            빵긋랜덤박스（심쿵랜덤박스）/1
          ",맛있는 빵이 다양하게 왔어요! 잘 먹을께요
뚜레쥬르-카페이태원역점,5,5,5,"
            겹겹이 데니쉬/1,못난이통팥소보로/1,겹겹이초코퐁당/1,바닐라라떼/1
          ","항상 빠른배송과 쿠키까지!
맛도좋구요"
뚜레쥬르-카페이태원역점,4,3,4,"
            빵긋랜덤박스（심쿵랜덤박스）/1
          ",다른때보다 빵종류가 너무 아닌것 같아요.자주 구매해서 먹는데 오늘빵들은 거의 사람들이 잘 구매안하는 빵들 위주로 넣어 주신것 같아서 좀그렇네요.
뚜레쥬르-카페이태원역점,5,5,5,"
            고구마 마스카포네 티라미수/1(케이크칼 선택(선택안함),큰초선택(큰초（2개）),작은초선택(작은초（2개）),슷자초 선택(선택안함))
          ","빠르고 정확한 배달, 마음에 쏙 들어요.
서비스도 감사합니다."
뚜레쥬르-카페이태원역점,5,5,5,"
            돼지갈비고로케/1,NEW 김치고로케/1,낙엽소시지브레드/1,황금파이만주/1,뚜레쥬르가 만든 신선한 우유 （930ml）/1
          ",서비스로 주신 쿠키도 잘 먹었습니다
뚜레쥬르-카페이태원역점,3,3,4,"
            촉촉한초코가나슈/1,폭신한치즈수플레/1,떠먹는쁘띠티라미수/1
          ",덤으로 샌드위치 왔는ㄷ 너무 맛있고 좋고 미키마우스가 귀엽네요
뚜레쥬르-카페이태원역점,5,5,5,"
            V.E.L.T샌드위치/1,못난이통팥소보로/1,겹겹이초코퐁당/1,갈릭퐁당브레드（소）/1,카페라떼（HOT）/1
          ",맛있었어요 감사합니다
뚜레쥬르-카페이태원역점,5,5,5,"
            페퍼로니 피자 토스트/1,겹겹이 연유크림 데니쉬/1,빵속에리얼초코/1,돼지갈비고로케/1,겹겹이초코퐁당/1
          ",여긴 왜 맨날맛있는지 궁금해요! 피자토스트는 예열오븐에살짝돌렸더니 극락이구요 고로케는 치킨카렌가 그게 최강인줄알았는데 이번의 이 돼지갈비도 만만찮네요! 내사랑 겹겹이초코퐁당은 오늘도 미쳣뚬..!
뚜레쥬르-카페이태원역점,5,5,1,"
            쉬림프 에그 볼샐러드/1,썸머타코치킨 샐러드/2,크랜베리애플크림치즈/1
          ",배달원이 불친절 태도 뺘고는 괜찮았습니다
뚜레쥬르-카페이태원역점,5,5,5,"
            썸머타코치킨 샐러드/1,콥샐러드/1,크랜베리애플크림치즈/1
          ",항상 서비스를 줘서 잘목고있다
뚜레쥬르-카페이태원역점,5,5,5,"
            고소한 흑임자크림빵/1,고소함이 톡톡 곡물식빵/1,마담 얼그레이 크림번/1,옛날 꽈배기 도넛/1,그랑드카페 아이스아메리카노/1(사이즈선택(라지사이즈))
          ",늘감사드려용♡♡♡♡♡
뚜레쥬르-카페이태원역점,4,4,5,"
            빵긋랜덤박스（심쿵랜덤박스）/1
          ",빵 구성이 매우 만족합니다
뚜레쥬르-카페이태원역점,5,5,5,"
            썸머타코치킨 샐러드/1,계란맛살곡물/1,쌀휘낭시에/1
          ",샐러드 양이 참 좋네요!! 맛나게 잘먹었오요!!
뚜레쥬르-카페이태원역점,5,5,5,"
            매직모카크림빵/1,낙엽소시지브레드/1,황금파이만주/2,겹겹이 데니쉬/1,쫄깃한찹쌀도넛/1,뚜레쥬르가 만든 신선한 우유 （450ml）/1
          ",배달 항상 빨라서 좋구요. 서비스 감사합니다!
뚜레쥬르-카페이태원역점,5,5,5,"
            썸머타코치킨 샐러드/1,콥샐러드/1,슈크림빵/1
          ",서비스 감사합니다 ㅎㅎ 샐러드 가족끼리반찬으로 먹기에도 괜찮을만큼 양도 많고 좋아요!!!
뚜레쥬르-카페이태원역점,5,5,5,"
            빵긋랜덤박스（심쿵랜덤박스）/1
          ","아주 잘먹을게요. 랜덤이지만 좋은게왓어요 
포장도 깔끔"
뚜레쥬르-카페이태원역점,5,5,5,"
            고소한 곡물식빵/2,고소함이 톡톡 곡물식빵/1,플레인 베이글/2,리얼초코소라빵/1
          ",감사합니다 매번잘먹고있습니다
뚜레쥬르-카페이태원역점,5,5,5,"
            매콤달콤소시지/1,그랑드카페 아이스아메리카노/1(사이즈선택(라지사이즈)),리얼 코코넛 쿠키/1,폭신한치즈수플레/1,허니카스테라/1
          ",서비스도 항상 오고 맛도 최고 입니다!!!
뚜레쥬르-카페이태원역점,4,5,5,"
            빵긋랜덤박스（심쿵랜덤박스）/1,아이스카라멜마끼아또/1(사이즈선택(라지사이즈))
          ",랜덤박스인데 제가 좋아하는빵위주로 배송이되서 좋았어요
뚜레쥬르-카페이태원역점,5,5,5,"
            빵긋랜덤박스（심쿵랜덤박스）/1
          ",단게 땡겼는데 다 너무 잘나와서 만족합니다 :)
뚜레쥬르-카페이태원역점,5,5,5,"
            리얼초코소라빵/1,카페카야번/1,부드러운카스테라/1,옛날 꽈배기 도넛/1,복숭아아이스티（레귤러）/1(사이즈선택(선택안함)),휘낭시에/1,리얼브라우니/1
          ",무던하니 좋고 포장도 너무 잘해서 보내주세요~~^^
뚜레쥬르-카페이태원역점,5,5,5,"
            빵속에리얼초코/1,블루베리 잼&크림 롤케이크/1
          ","맛있게 잘 먹었습니다 ㅎㅎ
배달도 예상보다 빨리왔어요!
서비스 피넛버터 쿠키도 맛있었어요!
또 주문할게요 :)"
