업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
띠앋I왕십리커피볶는형제,46분 전,5,5,5,"
            하늘라떼（캔）/1(기본(ICE  500ml 캔),（700 할인） 사이드메뉴 추가 （선택1）(왕띠앋 쿠키1ea（리뉴얼）)),수제 마카롱/1(마카롱 선택(붕어싸만코)),드립백 1ea/1(원두선택(아우（산미）))
          ","맛있어요~!
드립백은 아직 안먹어봤지만..
맛있을것 같아요:)"
띠앋I왕십리커피볶는형제,4시간 전,5,5,5,"
            말차라떼（캔）/1(기본(ICE  500ml 캔),추가 선택(샷 추가（커피）)),수제 마카롱/1(마카롱 선택(오레오쿠키))
          ","녹차라떼에 샷추가한게 너무 먹고싶었는데 다른데는 잘안해주시더라구요 ㅠㅠ 너무 맛있게 잘먹겠습니다!!♡
자가격리중인데 띠앋덕분에 숨이 쉬어지네요♡"
띠앋I왕십리커피볶는형제,4시간 전,5,5,5,"
            트리플샷 아메리카노（캔）/1(기본(ICE  500ml 캔),블렌딩 선택(형아 블렌딩（고소）다크초콜릿향의 견과류 풍미의 원두),추가 선택(샷 추가)),카페라떼 （캔）/1(기본(ICE  500ml 캔))
          ",잘먹었습니다. 추천합니다 ^^
띠앋I왕십리커피볶는형제,8시간 전,5,5,5,"
            （1인분 세트 1200원 할인） 스페셜티 로스팅 아메리카노 ＋ 수제 디저트/1(（1200원 할인） 세트 디저트 선택(당근 케이크),세트 원두선택（캔）(아우 블랜딩（산미）),HOT or ICE 선택(ICE 500ml 캔))
          ",당케 생각 나면 무조건 띠앋bbb
띠앋I왕십리커피볶는형제,9시간 전,5,5,5,"
            트리플샷 아메리카노（캔）/2(기본(ICE  500ml 캔),블렌딩 선택(형아 블렌딩（고소）다크초콜릿향의 견과류 풍미의 원두)),왕띠앋 쿠키1ea（리뉴얼）/1(단품, 세트 가격 안내(디저트 단품 （사이드, 세트 메뉴에서 주문시 할인 혜택 있습니다）))
          ",최고에요! 잘 마셨습니당
띠앋I왕십리커피볶는형제,어제,5,5,5,"
            트리플샷 아메리카노（캔）/1(기본(ICE 얼음없이 （얼음빠진만큼 양이 적어보일 수 있습니다.）),캔&컵 옵션(얼음 컵 （벤티） 추가),블렌딩 선택(형아 블렌딩（고소）다크초콜릿향의 견과류 풍미의 원두)),더치커피（캔）/1(기본(ICE 얼음없이 （얼음빠진만큼 양이 적어보일 수 있습니다.）),캔&컵 옵션(얼음 컵 （벤티） 추가))
          ",요즘 자주 시켜먹어요 맛있어요
띠앋I왕십리커피볶는형제,어제,5,5,5,"
            （1인분 세트 1200원 할인） 스페셜티 로스팅 아메리카노 ＋ 수제 디저트/1(（1200원 할인） 세트 디저트 선택(형제 케이크（초코＋당근）),세트 원두선택（캔）(형아 블랜딩（고소）),HOT or ICE 선택(ICE 500ml 캔)),하늘라떼（캔）/1(기본(ICE  500ml 캔))
          ",맛있네요~~ 또 시킬게요~
띠앋I왕십리커피볶는형제,어제,5,5,5,"
            트리플샷 아메리카노（캔）/1(기본(ICE 얼음없이 （얼음빠진만큼 양이 적어보일 수 있습니다.）),블렌딩 선택(형아 블렌딩（고소）다크초콜릿향의 견과류 풍미의 원두)),트리플샷 아메리카노（캔）/1(기본(ICE  500ml 캔),블렌딩 선택(아우 블렌딩（산미）과일, 꽃향의 깊은향과 산뜻한 산미의 원두))
          ",맛있게 잘 마셨습니다.
띠앋I왕십리커피볶는형제,3일 전,5,5,5,"
            트리플샷 아메리카노（캔）/1(기본(ICE  500ml 캔),블렌딩 선택(형아 블렌딩（고소）다크초콜릿향의 견과류 풍미의 원두)),흑임자라떼 （캔） NEW/1(기본(ICE 얼음없이 （얼음빠진만큼 양이 적어보일 수 있습니다.）),원두 변경(디카페인（카페인99%제거）로 변경))
          ","흑임자라떼 처음먹어보는데 너무 맛있었어요!!!엄마사드렸는데 반하셨네요♡
아메리카노도 여전히 맛있었습니다♡"
띠앋I왕십리커피볶는형제,3일 전,5,5,5,"
            （1인분 세트 1200원 할인） 스페셜티 로스팅 아메리카노 ＋ 수제 디저트/1(（1200원 할인） 세트 디저트 선택(당근 케이크),세트 원두선택（캔）(형아 블랜딩（고소）),HOT or ICE 선택(ICE 500ml 캔)),트리플샷 아메리카노（캔）/1(기본(ICE  500ml 캔),블렌딩 선택(아우 블렌딩（산미）과일, 꽃향의 깊은향과 산뜻한 산미의 원두)),월남라떼（캔）/1(기본(ICE  500ml 캔),원두 변경(디카페인（카페인99%제거）로 변경)),밀크티（캔）/1(기본(ICE  500ml 캔))
          ",다들 만족하며 마셨습니다! 커피 맛있었고 월남라떼는 너무 달지 않고 좋았습니다! 당근 케이크도 너무 귀여웠어요
