업체명,맛,양,배달,주문메뉴,상세리뷰
쏭타이-본점,5,5,5,"
            1인 팟타이 세트/1(메뉴 선택(팟타이 치킨（소스）＋1알 텃만꿍),단맛 조절 선택(기본),짠맛 조절 선택(기본),팟타이 맵기 조절 선택(기본))
          ","팟타이는 처음 시켜봤는데 정말 맛있네요!!!
바로 내가 찾던 그맛!!😊
떳만꿍은 말할필요도 없이 너무나 맛있고요
다음에는 떳만꿍만 시켜봐야겠어요
배달도 정말 빠르고 친절하셨어요🥳🥳🥳"
쏭타이-본점,1,1,1,"
            1인 팟타이 세트/1(메뉴 선택(팟타이 비건（소스）＋비건 춘권 6개（소스）),단맛 조절 선택(기본),짠맛 조절 선택(기본),팟타이 맵기 조절 선택(기본))
          ","팟타이를 시켰는데 쌀국수가 아니라 면국수가 왔어요.
왜죠?"
쏭타이-본점,5,5,5,"
            추천 세트（쏨＋뿌팟）/1(메 뉴 선 택 1(일반),메 뉴 선 택 2(뿌팟퐁커리＋밥),맵기 조절(（쏨탐）기본),짠 맛 조 절(（뿌팟퐁커리）기본),취향 선택(기본))
          ",넘 맛나게 잘 먹었습니다
쏭타이-본점,5,5,4,"
            1인 팟타이 세트/1(메뉴 선택(팟타이 새우（소스）＋1알 텃만꿍),단맛 조절 선택(기본),짠맛 조절 선택(기본),팟타이 맵기 조절 선택(기본))
          ",너무 맛있게 잘 먹었습니다! 중간에 배달기사분이 들르셔서 조금 식운것만 빼면 너무 완벽합니다
쏭타이-본점,5,5,5,"
            팟 타이/1(짠 맛 조 절(기본),팟 타 이 맵 기 조 절(기본),메 뉴 선 택(팟타이 새우（소스）),단 맛 조 절(기본))
          ",두번째 주문입니다! 오늘도 맛나게 잘 먹었어요:)
쏭타이-본점,5,5,5,"
            1인 팟타이 세트/1(제로웨이스트옵션(전부 필요없어요),메 뉴 선 택(팟타이 새우),짠 맛 조 절(기본),단 맛 조 절(기본),추 가 선 택 2(사이드 국물（비건） 추가),팟 타 이 맵 기 조 절(기본))
          ",맛있게 잘 먹었습니다
쏭타이-본점,5,5,5,"
            1인 똠얌꿍 세트/1(메 뉴 선 택(똠얌꿍 누들),맵 기 조 절(기본))
          ","너무나 맛있게 잘 먹었습니다.
코로나라 어쩔수없이 차에서 식사를 하는데 덕분에 타이 여행을 하고왔습니다 😆😆😆
고수 너무 좋아하는데 추가할까하다가 처음이라 그냥 기본으로만 시켰는데 고수도 정말 많고 전체적으로 양도 많고 맛있었습니다
후식도 챙겨주시고  정말 든든한 한끼였습니다 🥳"
쏭타이-본점,5,5,5,"
            쏨 탐/1(맵 기 조 절(기본),취향 선택(기본)),팍 붕 화 이 뎅/1(짠 맛 조 절(기본),맵 기 조 절(기본)),팟 카 파 오 무 쌉/1(맵 기 조 절(더 맵게),추 가 선 택 2(고수 추가))
          ","양이 꽤 많네요 
고수도 따로 주셔서 감사해요~~~"
쏭타이-본점,4,5,5,"
            1인 팟타이 세트/1(메 뉴 선 택(팟타이 새우),짠 맛 조 절(기본),단 맛 조 절(기본),팟 타 이 맵 기 조 절(기본))
          ",맛있게 잘 먹었습니다~
쏭타이-본점,5,5,5,"
            1인 똠얌꿍 세트/1(메 뉴 선 택(똠얌꿍 누들),맵 기 조 절(기본),추 가 선 택 1(여분 피쉬소스 추가))
          ","똠. 양. 꿍.

똠 : 똠 ..먹어버렸ㄸr⭐️
양 : 얌무지게 먹었ㄸr⭐️
꿍 : 꿍했던 나의 마음... ⭐️
자가격리로 힘들었던 나에게 가장 큰 위로는 너야, 
똠. 양. 꾸웅❣️

소스 포장까지 너무 깜찍❤️
사장님 편지 무엇?😉❤️‍🔥

#식후감 #똠양꿍"
