업체명,맛,양,배달,주문메뉴,상세리뷰
킹케밥,5,5,1,"
            아다나 비프 스테이크（ Adana Beef Steak）/1(세트로 변경 추가 선택(선택 안함)),큘바스트 치킨 스테이크（Kulbastı Chicken Steak）/1(세트로 변경 추가 선택(선택 안함))
          ","어제 새벽에 주문하고 1시간 30분기다려도 안와서 가게로 전화했는데 연결이 안됐어요. 고객센터 통해 주문 직후 정상접수 된거 확인했고, 결국 요기요 통해서 가게와 통화에 성공했는데, 제 주문이 ‘지금’ 보이기 시작했다고 하시더라구요. 20분내로 배달주신다고 했지만, 그러고도 30분 좀 넘게 기다렸고, 그 때 전화하니 ‘이제 막’ 요리가 다 되었다고ㅠㅠ..하셨지만 그러고도 더 기다렸어요. 배달 후 보낸 문자에 사과는 없고 좋은 리뷰 부탁한다고… 제가 단골이고, 정갈한 음식 주셔서 별4개 드리지만, 다음부터 거짓말은 하지 마세요."
킹케밥,3,3,5,"
            치킨케밥（Chicken Kebab）/1(세트로 변경 추가 선택(감자튀김＋콜라 Coke)),램 케밥（Lamb Kebab）/1(세트로 변경 추가 선택(감자튀김＋콜라 Coke)),램 케밥（Lamb Kebab）/1(세트로 변경 추가 선택(선택 안함)),감자튀김（Potato Fries）/2
          ","I had a huge issue with delivery. Our food never came and when I called nobody answered. They refused to let me cancel it and told me to wait for almost 2 hours. I had to go to the store for a refund!

저는 도착하지 않은 음식을 3시간 동안 기다렸습니다. 취소가 안 된다고 해서 가게에 환불하러 갔어요."
킹케밥,5,5,1,"
            치킨 샐러드（Chicken Salad）/1,데일리 렌틸 스프 （Daily Lentil Soup）/1,큐네페 （Kunefe）/1
          ",오이시우마이오이시우마이
킹케밥,1,1,5,"
            치킨 쉬시 케밥（Chicken Shish Kebab）/1(세트로 변경 추가 선택(선택 안함)),믹스 기릴 케밥（Mix Grill Kebab）/1(세트로 변경 추가 선택(선택 안함)),치즈스틱（Cheese Stick）/1
          ",주문을 오래 기다리다
킹케밥,5,5,5,"
            킹 케밥 King Kebab/1(메뉴 선택(치킨 킹 케밥 （King Kebab Chicken）),세트로 변경 추가 선택(선택 안함)),믹스 박스 케밥（Box Kebab Mix）/2(세트로 변경 추가 선택(선택 안함))
          ",Best!!!👍👍👍
킹케밥,3,4,5,"
            치킨케밥（Chicken Kebab）/1(세트로 변경 추가 선택(선택 안함)),이스켄데르 케밥（Iskender Kebab）/1(메뉴 선택(램 （Iskender Kebab Lamb）),추가 선택(추가 고기（Extra Meat）),세트로 변경 추가 선택(선택 안함)),이스켄데르 케밥（Iskender Kebab）/1(메뉴 선택(치킨 （Iskender Kebab Chicken）),추가 선택(추가 고기（Extra Meat）,추가 라이스（Extra Rice）),세트로 변경 추가 선택(선택 안함))
          ",인기메뉴라고 시켰는데 다 젖어 뭉그러진 빵위에 케밥고기만 먹었네요... 이게 왜 인기메뉴죠?
킹케밥,5,5,1,"
            치킨케밥（Chicken Kebab）/2(세트로 변경 추가 선택(선택 안함)),초콜릿 푸딩（Chocolate Puding）/1,터키 딜라이트 로쿰（Turkish Delight Lokum）/1
          ",마시게 드셨습니다.👍
킹케밥,3,3,5,"
            치킨 쉬시 케밥（Chicken Shish Kebab）/1(추가 선택(추가 치즈（Extra Cheese）,추가 고기（Extra Meat）),세트로 변경 추가 선택(선택 안함))
          ","맛은 괜찮은데 배달이 진짜 ㅋ 
배달비 비싼데 잘못 가져다 놓고 무슨 찾아가세요 식으로 전화 받는 태도는 뭐죠? 최소한 찾아서 가져다 줘야 되는게 아닌가 싶은데요?"
킹케밥,5,5,1,"
            팔라펠 랩（Falafel Wrap）/1(추가 선택(추가 치즈（Extra Cheese）,칠리 소스（Chilli Sauce）),세트로 변경 추가 선택(감자튀김＋다이어트 콜라 Diet Coke)),팔라펠 랩（Falafel Wrap）/1(추가 선택(추가 라이스（Extra Rice）),세트로 변경 추가 선택(선택 안함))
          ",양도 많고 늦은 시간까지 영업해주셔서 밤에도 든든히 먹고 일합니다. 잘먹었습니다 사장님~~
킹케밥,5,5,5,"
            램 박스 케밥（Box Kebab Lamb）/1(세트로 변경 추가 선택(선택 안함)), 박스 팔라펠 Box Falafel 9pcs/1,데일리 렌틸 스프 （Daily Lentil Soup）/1
          ","배달이 엄청 느립니다.

맛은 좋아요

애초에 용산에 있는 가게가 영등포 배달이 되는게 신기할 따름

기다릴 시간 있으면 추천 급하면 비추"
킹케밥,5,5,4,"
            램 케밥（Lamb Kebab）/2(세트로 변경 추가 선택(선택 안함))
          ",양고기 푸짐하고 야채 신선하고 샐러드 같아서 맛있게 먹었습니다:)
킹케밥,5,5,5,"
            이스켄데르 케밥（Iskender Kebab）/2(메뉴 선택(치킨 （Iskender Kebab Chicken）),세트로 변경 추가 선택(선택 안함))
          ","좋은 맛에 양도 적절했습니다. 
밀리는 시간대에 주문해서인지 
배달은 조금 늦었지만..추천합니다.
잘 먹었습니다."
킹케밥,5,5,5,"
            치킨케밥（Chicken Kebab）/1(추가 선택(칠리 소스（Chilli Sauce）,차지키 소스（Tzatziki Sauce）),세트로 변경 추가 선택(선택 안함)),치킨 샐러드（Chicken Salad）/1,에즈메（EZME）/1
          ",아주 맛있었어요 건강한 맛 굳국
킹케밥,4,5,1,"
            킹 케밥 King Kebab/1(메뉴 선택(믹스 킹 케밥 （King Kebab Mix）),세트로 변경 추가 선택(선택 안함)),믹스 박스 케밥（Box Kebab Mix）/1(추가 선택(추가 고기（Extra Meat）),세트로 변경 추가 선택(선택 안함))
          ",맛있게 잘 먹었습니다 ~^^ 양 정말 많고 맛있어요.  전 싱겁게 먹는 편이라 약간 짜긴해용
킹케밥,1,1,1,"
            램 케밥（Lamb Kebab）/1(세트로 변경 추가 선택(감자튀김＋콜라 Coke)),아이스티（Ice Tea）/2,오렌지 주스（Orange Juice）/2
          ",음식에서 빵끈이 나오기는 또 처음이네요 최악입니다
킹케밥,1,1,1,"
            킹 케밥 King Kebab/1(메뉴 선택(램 킹 케밥（King Kebab Lamb）),세트로 변경 추가 선택(감자튀김＋콜라 Coke))
          ","이태원 사는 사람으로서  케밥 장사하는곳 다 가봤는데
이 사람들 특징이 사람이 볼때는 열심히 하는척 눈치 보면서 하는 시늉은 하지만 안보이는곳에서는 대충대충 지들 맘대로 합니다. 항상 어두운 표정하면서 진짜 일하기 싫다는 표정을 하고 있는데 배달은 어떻게 올까 궁금했네요
역시나 정말정말 제일 큰 문제는 가격입니다
그 가격에 비해 그 기대치는 아무것도 없고요
보시는데로 이건 킹케밥입니다. 예전에 포장해서 먹은적이 있었는데 그땐 만족했어요.
근데 역시나 배달시키니 이런 차앙렬 어딨나요 내용물 보셈
씹는데 빵 찔긴것 밖에 기억이 안나요"
킹케밥,1,1,2,"
            비프 케밥（Beef Kebab）/1(추가 선택(추가 라이스（Extra Rice）),세트로 변경 추가 선택(감자튀김＋콜라 Coke)),치즈 피데 （Cheese Pide）/1(세트로 변경 추가 선택(선택 안함)),오렌지 주스（Orange Juice）/1
          ",waited 4 hours for no food?? what a joke
킹케밥,3,5,5,"
            믹스 박스 케밥（Box Kebab Mix）/1(세트로 변경 추가 선택(감자튀김＋콜라 Coke)),믹스 박스 케밥（Box Kebab Mix）/1(세트로 변경 추가 선택(감자튀김＋스프라이트 Sprite))
          ",너무 오래 걸렸고 맛도 별로예요 ㅠㅠ
킹케밥,5,5,5,"
            램 박스 케밥（Box Kebab Lamb）/1(세트로 변경 추가 선택(선택 안함)),큘바스트 치킨 스테이크（Kulbastı Chicken Steak）/1(추가 선택(추가 고기（Extra Meat）),세트로 변경 추가 선택(선택 안함))
          ",램 박스케밥 완전 추천입니다!!
킹케밥,5,5,5,"
            아다나 비프 스테이크（ Adana Beef Steak）/1(세트로 변경 추가 선택(선택 안함)),큘바스트 치킨 스테이크（Kulbastı Chicken Steak）/1(추가 선택(추가 고기（Extra Meat）),세트로 변경 추가 선택(선택 안함)),라바스（Lavash）/1
          ",맛있어요! 건강식입니다!!
킹케밥,5,5,5,"
            큘바스트 치킨 스테이크（Kulbastı Chicken Steak）/1(추가 선택(추가 고기（Extra Meat）),세트로 변경 추가 선택(선택 안함)),라바스（Lavash）/1
          ",매번 시켜먹는 것 같아요! 야채와 고기가 같이 있어서 좋고 자극적인 맛이 아니라서 좋습니다!
킹케밥,5,5,5,"
            큘바스트 치킨 스테이크（Kulbastı Chicken Steak）/1(추가 선택(추가 고기（Extra Meat）),세트로 변경 추가 선택(선택 안함))
          ",일주일에 2-3번은 시켜먹는 곳이에요! 정말 맛난 건강식입니다!
킹케밥,5,5,4,"
            치킨케밥（Chicken Kebab）/2(세트로 변경 추가 선택(선택 안함)),킹 케밥 King Kebab/1(메뉴 선택(치킨 킹 케밥 （King Kebab Chicken）),세트로 변경 추가 선택(선택 안함)),케밥 라이스 덮밥 （Kebab Rice）/1(메뉴 선택(치킨（Kebab Rice Chicken）),세트로 변경 추가 선택(선택 안함))
          ",처음으로 케밥을 주문했습니다. 이런것 있는줄  몰랐네요.  이태원에서  먹었던  그 맛을  느꼈습니다.배달하준 사람도 터키인같았는데  너무 고마웠습니다. 너무 맛있게  먹었습니다.
킹케밥,3,3,5,"
            램 케밥（Lamb Kebab）/1(추가 선택(추가 고기（Extra Meat）),세트로 변경 추가 선택(선택 안함))
          ",맛은 있는데 케밥 특성인지는 몰라도 좀 많이 식어있습니다.
킹케밥,3,3,4,"
            치킨케밥（Chicken Kebab）/1(세트로 변경 추가 선택(감자튀김＋콜라 Coke)),치킨케밥（Chicken Kebab）/5(세트로 변경 추가 선택(감자튀김＋다이어트 콜라 Diet Coke))
          ","음식은 식고 맛은 이상합니다.. 죄송해요 또 안 시킬듯요
콜라가 제일맛나요"
킹케밥,5,5,2,"
            믹스 케밥 （Mix Kebab）/1(추가 선택(추가 치즈（Extra Cheese）),세트로 변경 추가 선택(선택 안함)),킹 케밥 King Kebab/2(메뉴 선택(치킨 킹 케밥 （King Kebab Chicken）),추가 선택(추가 치즈（Extra Cheese）),세트로 변경 추가 선택(선택 안함)),치즈 케밥 Cheesy Kebab/1(메뉴 선택(치킨 치즈 케밥（Cheesy Kebab Chicken）),세트로 변경 추가 선택(선택 안함)),치즈 피데 （Cheese Pide）/1(세트로 변경 추가 선택(선택 안함))
          ",👏👏👏 1000000/10
킹케밥,5,5,1,"
            치킨 쉬시 케밥（Chicken Shish Kebab）/1(세트로 변경 추가 선택(선택 안함)),이스켄데르 케밥（Iskender Kebab）/1(메뉴 선택(치킨 （Iskender Kebab Chicken）),추가 선택(추가 고기（Extra Meat）),세트로 변경 추가 선택(감자튀김＋다이어트 콜라 Diet Coke)),홈메이드 요구루트（Home Made Yogurt）/1
          ","배달이... 정말 오래 걸립니다ㅜㅠ 가게 주소지 확인 필수. 멀리서 오는 건 꼭 감안해야할듯!
그래도 온기가 있는 상태로 배달와서 아 만들어서 바로 왔구나 싶었네요
맛있어서 만족!  잘 먹었습니다~"
킹케밥,4,4,3,"
            치킨케밥（Chicken Kebab）/1(추가 선택(추가 고기（Extra Meat）,추가 라이스（Extra Rice）),세트로 변경 추가 선택(감자튀김＋콜라 Coke))
          ",너무 늦게와서 전화까지 해서 오는지 확인했네요
킹케밥,1,1,1,"
            램 케밥（Lamb Kebab）/1(세트로 변경 추가 선택(선택 안함)),라흐마쥰 （Lahmacun）/1(세트로 변경 추가 선택(감자튀김＋콜라 Coke))
          ","👎👎👎👎👎👎👎👎합리적이지 못한 가격, 배송 오류 후 문자로 안녕하세요 킹케밥임돠 그래서 나도 안녕하세요 함 그리고 끝 사과도 없음 문자 씹에, 위생 의심(우연인지 몰라도 구토 설사함) 처음으로 음식 먹다버림"
킹케밥,5,5,5,"
            킹 케밥 King Kebab/1(메뉴 선택(치킨 킹 케밥 （King Kebab Chicken）),세트로 변경 추가 선택(선택 안함)),박스 버펄로 윙（Buffalo Wings）/1,감자튀김（Potato Fries）/1
          ",배달은 조금 늦었지만 너무 맛있었어요!
킹케밥,3,1,2,"
            케밥 라이스 덮밥 （Kebab Rice）/1(메뉴 선택(램 （Kebab Rice Lamb）),추가 선택(추가 고기（Extra Meat）,추가 라이스（Extra Rice）,차지키 소스（Tzatziki Sauce）),세트로 변경 추가 선택(감자튀김＋다이어트 콜라 Diet Coke)),후무스（Humus）/1,라바스（Lavash）/1
          ","항상 맛있게 시켜먹던 단골이었는데
매번 시켜먹는 메뉴인데 오늘따라 배달도 엄청 늦고 전화 해서야 출발한다고 하고 또 한세월
양은 또 평소의 70% 소스도 감튀에 양념도 없고 오늘은 너무 실망했네요
전화해서 물어보니 확인하고 연락 준다더니 전화도 없고 그냥 다른 케밥집 찾아봐야지 화가나서 처음으로 리뷰 적네요"
킹케밥,4,4,5,"
            램 박스 케밥（Box Kebab Lamb）/1(세트로 변경 추가 선택(감자튀김＋스프라이트 Sprite)),램 박스 케밥（Box Kebab Lamb）/1(세트로 변경 추가 선택(감자튀김＋아이스티 Ice Tea))
          ",맛있어요. 양고기 BOX추천합니다. 💃💕😘
킹케밥,2,3,5,"
            치킨케밥（Chicken Kebab）/1(추가 선택(칠리 소스（Chilli Sauce）,차지키 소스（Tzatziki Sauce）),세트로 변경 추가 선택(감자튀김＋콜라 Coke)),램 케밥（Lamb Kebab）/1(세트로 변경 추가 선택(선택 안함))
          ",늦게오고 맛은 이상하고 다 식고;;;
킹케밥,5,5,1,"
            치킨케밥（Chicken Kebab）/1(세트로 변경 추가 선택(선택 안함)),믹스 케밥 （Mix Kebab）/1(세트로 변경 추가 선택(선택 안함)),비프 케밥（Beef Kebab）/1(세트로 변경 추가 선택(선택 안함)),믹스 피데 （Mix Pide）/1(세트로 변경 추가 선택(선택 안함))
          ",거부감 없이 맛있게 먹을 수 있어서 좋았어요. 무난하게 잘 먹을 수 있을 듯. 비프케밥이 제일 맛있었습니다
킹케밥,5,5,5,"
            이스켄데르 케밥（Iskender Kebab）/1(메뉴 선택(램 （Iskender Kebab Lamb）),세트로 변경 추가 선택(선택 안함))
          ",맛있어요 자주이용 할듯요
킹케밥,2,5,5,"
             박스 팔라펠 Box Falafel 9pcs/1,케밥 라이스 덮밥 （Kebab Rice）/1(메뉴 선택(치킨（Kebab Rice Chicken）),세트로 변경 추가 선택(감자튀김＋다이어트 콜라 Diet Coke)),양파링（Onion Ring）/1,터키 딜라이트 로쿰（Turkish Delight Lokum）/1,아이란（Ayran）/1,아이스티（Ice Tea）/1
          ",음식이 다 식어서 왔어요. 감튀 양파링은 못먹을 정도로 눅눅하게 왔고 다른 음식은 딱딱하게 와서 맛을 평가할 수가 없네요.
킹케밥,5,5,5,"
            치킨케밥（Chicken Kebab）/1(세트로 변경 추가 선택(감자튀김＋다이어트 콜라 Diet Coke))
          ",맛있고 간편하게 먹을 수 있어 좋습니다
킹케밥,5,5,5,"
            램 케밥（Lamb Kebab）/3(세트로 변경 추가 선택(선택 안함))
          ",으으아아아 맛있어요 누무
킹케밥,5,4,5,"
            치킨 박스 케밥（Box Kebab Chicken）/11(세트로 변경 추가 선택(감자튀김＋콜라 Coke))
          ",맛도 담백하고 맛있어요
킹케밥,5,5,4,"
            킹 케밥 King Kebab/1(메뉴 선택(램 킹 케밥（King Kebab Lamb）),세트로 변경 추가 선택(선택 안함)),이스켄데르 케밥（Iskender Kebab）/1(메뉴 선택(치킨 （Iskender Kebab Chicken）),세트로 변경 추가 선택(선택 안함))
          ","주문 실수가 있었는데도 바쁜 와중에 사장님이 친절하게 문제 해결해주셨습니다. 
배달원님도 친절하셔요. 
맛은 자극적이지 않고 기본에 충실한 맛입니다. 그래서 마지막 한입까지 질리지 않고 즐길 수 있습니다. 
거리에 비해 배달 시간이 꽤 걸렸지만 감안하고 재주문 의사 있습니다. 
잘 먹었습니다. 감사합니다."
킹케밥,5,5,1,"
            킹 케밥 King Kebab/1(메뉴 선택(치킨 킹 케밥 （King Kebab Chicken）),세트로 변경 추가 선택(감자튀김＋다이어트 콜라 Diet Coke)),큘바스트 치킨 스테이크（Kulbastı Chicken Steak）/1(세트로 변경 추가 선택(선택 안함))
          ",여기 단골이에요. 큘바스키랑 종이 박스 케밥 넘나좋아요!!
킹케밥,4,5,5,"
            치킨케밥（Chicken Kebab）/1(추가 선택(추가 고기（Extra Meat）),세트로 변경 추가 선택(감자튀김＋아이스티 Ice Tea)),비프 케밥（Beef Kebab）/1(세트로 변경 추가 선택(선택 안함)),아다나 비프 스테이크（ Adana Beef Steak）/1(추가 선택(추가 고기（Extra Meat）,추가 라이스（Extra Rice）),세트로 변경 추가 선택(선택 안함))
          ",맛있고  너무괺찮았어요 일주일에 2번은 시키고 싶네요
킹케밥,4,4,5,"
            킹 케밥 King Kebab/1(메뉴 선택(램 킹 케밥（King Kebab Lamb）),추가 선택(추가 고기（Extra Meat）,칠리 소스（Chilli Sauce）),세트로 변경 추가 선택(선택 안함)),박스 버펄로 윙（Buffalo Wings）/1
          ","고기추가를 했는데도 고기 양이  적었습니다
사진 보시면 알겠지만 고기추가가 아니라 야채추가를 한것처럼 야채만 많아서 내가 잘못 시켰나 해서 확인 다시 했는데 고기추가를 한게 맞는데도
저번에 고기추가 안했던 거랑 비교해보니까 야채만 더 많은걸 보니
고기추가를 안해주신거 같아요
그게 아니면 장사가 잘 안되셔서 점점 고기양을 줄이시는건지?"
킹케밥,1,1,5,"
            킹 케밥 King Kebab/1(메뉴 선택(치킨 킹 케밥 （King Kebab Chicken）),세트로 변경 추가 선택(선택 안함)),믹스 피데 （Mix Pide）/1(세트로 변경 추가 선택(선택 안함))
          ","별 하나도 아깝네요
예상시간이 55분에서 60분인데
지금 1시간 25분이 됐는데도 도착을 안했네요
그리고 배달기사와 통화후 전화준다고하고선 바로 연락안와서
제가 다시 전화했더니 그제서야 배달기사 곧 도착예정이라고~!!!!
분통터집니다
도착예정이라고 한지가 또 한참인데 오지도않고 먹어보기도전에 기분이 상해서 받기도전에 리뷰남깁니다 고객응대와 서비스 배달시간엉망 
아무리 음식이 맛있어도 다신 주문안할곳입니다"
킹케밥,5,5,5,"
            램 케밥（Lamb Kebab）/1(세트로 변경 추가 선택(선택 안함)),비프 케밥（Beef Kebab）/1(세트로 변경 추가 선택(선택 안함)),감자튀김（Potato Fries）/1
          ",최고 배고팠눈데 빨리왔어용
킹케밥,5,5,5,"
            믹스 케밥 （Mix Kebab）/1(세트로 변경 추가 선택(선택 안함)),비프 케밥（Beef Kebab）/1(세트로 변경 추가 선택(선택 안함))
          ",배달이 왜 안오나 싶어서 거리를 봤는데 꽤 멀리서 오셨더라구요..;;(이태원에서 흑석까지)  가게종업원분이 오셨는지 배달원분도 외국분이 오셔서 깜짝놀랬구요ㅎㅎㅎ비프케밥 짱맛있어요!!안에 야채가득차서 한입 베어물을때 아삭아삭거리고 고기가 감칠맛내주면서 음식의 조화가 딱 맞더라구요!! 아 근데 믹스케밥은 양고기가 있어서 호불호가 갈릴것 같습니다. 믹스케밥은 앞부분은 치킨 중간부터 끝은 양고기! 흠..암튼 그랬던것 같습니다. 갠적으론 비프가 짱인것 같습니다.ㅎㅎ!! 번창하세요!!
킹케밥,5,5,5,"
            치킨케밥（Chicken Kebab）/1(세트로 변경 추가 선택(선택 안함)),치킨 샐러드（Chicken Salad）/1
          ","케밥도 맛있지만 샐러드가 진짜 푸짐하네요~~너무 맛있게 잘 먹었어요.
둘이서 가볍게 먹으려고 시킨건데....나중에 배 두들기고 웃었네요 ㅎㅎ"
킹케밥,4,5,1,"
            치킨케밥（Chicken Kebab）/1(세트로 변경 추가 선택(선택 안함)),램 케밥（Lamb Kebab）/1(추가 선택(추가 고기（Extra Meat）),세트로 변경 추가 선택(선택 안함))
          ",흐엥 차가운건 어쩔 수 없는데 고기가 딱딱했어요
킹케밥,5,5,1,"
            믹스 케밥 （Mix Kebab）/1(세트로 변경 추가 선택(선택 안함)),홈메이드 요구루트（Home Made Yogurt）/1
          ",너무 맛있게 잘먹었요
킹케밥,5,5,2,"
            치킨케밥（Chicken Kebab）/2(세트로 변경 추가 선택(감자튀김＋아이스티 Ice Tea)),믹스 케밥 （Mix Kebab）/1(세트로 변경 추가 선택(감자튀김＋환타 Fanta))
          ",5555555555
킹케밥,1,1,5,"
            이스켄데르 케밥（Iskender Kebab）/1(메뉴 선택(램 （Iskender Kebab Lamb）),세트로 변경 추가 선택(선택 안함))
          ",배달 안왔어 😡😡😡😡😡😡😡😡😡
킹케밥,1,1,2,"
            치킨케밥（Chicken Kebab）/1(세트로 변경 추가 선택(선택 안함)),비프 케밥（Beef Kebab）/1(세트로 변경 추가 선택(선택 안함)),믹스 피데 （Mix Pide）/1(추가 선택(추가 고기（Extra Meat）),세트로 변경 추가 선택(선택 안함)),감자튀김（Potato Fries）/1
          ",배달도 60분 예상인데 70분 넘어서 오질 않나 고기 추가 한게 안와서 환불해달라고 전화드렸는데 확인해보고 연락주신다고 하셔놓고 연락을 아예 안받으시네요? 이런식으로 장사하시면 안되죠. 자주 시켜먹는 사람한테 이러면 한번 시키는 사람한텐 얼마나 대충 장사하시려는거죠?
킹케밥,2,3,1,"
            치킨케밥（Chicken Kebab）/1(세트로 변경 추가 선택(선택 안함)),램 박스 케밥（Box Kebab Lamb）/1(세트로 변경 추가 선택(선택 안함))
          ","다 식어서 왔습니다ㅠㅠ
치킨케밥은 소스가 샜어요
따뜻할 때 먹으면 맛있었을텐데 양고기는 너무 식어서 기름 굳은게 조금씩 느껴졌습니다."
킹케밥,5,5,5,"
            비프 케밥（Beef Kebab）/1(세트로 변경 추가 선택(선택 안함)),이스켄데르 케밥（Iskender Kebab）/1(메뉴 선택(램 （Iskender Kebab Lamb）),세트로 변경 추가 선택(선택 안함))
          ","아주 맛있게 잘 먹었습니다.
비프 케밥 상당히 맛있었어요."
킹케밥,3,3,5,"
            램 케밥（Lamb Kebab）/1(세트로 변경 추가 선택(선택 안함)),킹 케밥 King Kebab/1(메뉴 선택(램 킹 케밥（King Kebab Lamb）),세트로 변경 추가 선택(선택 안함)),램 박스 케밥（Box Kebab Lamb）/1(세트로 변경 추가 선택(선택 안함)),박스 버펄로 윙（Buffalo Wings）/1
          ",양고기에서 냄새 많이나요..
킹케밥,5,5,5,"
            치킨케밥（Chicken Kebab）/1(추가 선택(추가 고기（Extra Meat）),세트로 변경 추가 선택(선택 안함)),이스켄데르 케밥（Iskender Kebab）/1(메뉴 선택(램 （Iskender Kebab Lamb）),세트로 변경 추가 선택(선택 안함))
          ","거부감 없는 맛에 가격대비 적당한 양이지만 장거리 배달로 인한 품질 저하가 심각함

하다못해 보온포장 옵션이라도 있었으면 싶음

예상 배달시간 45분, 실제 90분
새벽 3~4시라 라이더가 적어서 그런가 싶긴 함

문제는 다 식어서 옴"
킹케밥,5,5,3,"
            박스 버펄로 윙（Buffalo Wings）/1,후무스（Humus）/1,라바스（Lavash）/1,터키 딜라이트 로쿰（Turkish Delight Lokum）/1
          ",It’s good!
킹케밥,5,5,5,"
            치킨케밥（Chicken Kebab）/4(세트로 변경 추가 선택(선택 안함))
          ","맨날 직접가서먹다가, 코로나때문에 격리중에 먹는 케밥 너무 맛있어요❤️"
킹케밥,5,5,5,"
            치킨케밥（Chicken Kebab）/2(세트로 변경 추가 선택(선택 안함)),믹스 케밥 （Mix Kebab）/1(세트로 변경 추가 선택(선택 안함))
          ",감사^^.......
킹케밥,5,5,5,"
            이스켄데르 케밥（Iskender Kebab）/1(메뉴 선택(램 （Iskender Kebab Lamb）),세트로 변경 추가 선택(감자튀김＋스프라이트 Sprite))
          ",마 싯 서 요 ㅋㅋㅋ
킹케밥,5,5,5,"
            치킨케밥（Chicken Kebab）/1(세트로 변경 추가 선택(감자튀김＋다이어트 콜라 Diet Coke)),램 케밥（Lamb Kebab）/1(세트로 변경 추가 선택(선택 안함))
          ",가끔가다 생각나는 맛 감튀도 맛있음
킹케밥,5,5,5,"
            비프 케밥（Beef Kebab）/2(세트로 변경 추가 선택(선택 안함))
          ",맛있어서 이틀연짱~
킹케밥,5,5,5,"
            치킨케밥（Chicken Kebab）/1(세트로 변경 추가 선택(감자튀김＋다이어트 콜라 Diet Coke)),램 케밥（Lamb Kebab）/1(세트로 변경 추가 선택(선택 안함))
          ","새벽인데도 친절하고 빠르게 배달 해주셨습니다

맛도 좋아요"
킹케밥,5,5,5,"
            램 케밥（Lamb Kebab）/1(세트로 변경 추가 선택(선택 안함)),믹스 케밥 （Mix Kebab）/1(세트로 변경 추가 선택(선택 안함)),비프 케밥（Beef Kebab）/1(세트로 변경 추가 선택(선택 안함))
          ",맛있어요 항상 비프가 젤맛있어뇨
