업체명,맛,양,배달,주문메뉴,상세리뷰
장삼봉마라탕&마라샹궈-후암점,1,5,3,"
            셀프 마라샹궈/1(단무지 선택(~~~ 단무지 O ~~~),맛 선택(순한맛(微辣)),고기류&해물류 추가 선택／肉&海鲜类(양고기 100g／羊肉 추가),꼬치류 추가 선택／小窜类(메추리알（4알）／鹌鹑蛋 추가),기타식자재 추가 선택（其他类）(고수 추가,건두부 추가,푸주 추가,두부피 추가,팽이버섯 추가,새송이버섯 추가,느타리버섯 추가,배추 추가,청경채 추가,감자 추가,숙주 추가,유부추가)),지삼선/1,공기밥/1(사이즈 선택(1개))
          ",지삼선 너무 달콤해서 소금대신 설당 많이 뿌렸나봐요.
장삼봉마라탕&마라샹궈-후암점,5,5,5,"
            셀프 마라샹궈/1(단무지 선택(~~~ 단무지 X ~~~),맛 선택(보통맛(正常)),고기류&해물류 추가 선택／肉&海鲜类(쇠고기 200g／ 牛肉 추가),기타식자재 추가 선택（其他类）(건두부 추가,푸주 x2개 추가,목이버섯 x2개 추가,팽이버섯 추가,배추 추가,청경채 추가,숙주 추가)),공기밥/1(사이즈 선택(1개))
          ",맛있어요~~ 짱짱!
장삼봉마라탕&마라샹궈-후암점,5,5,5,"
            마라샹궈/1(사이즈 선택(미니사이즈),단무지 선택(~~~ 단무지 O ~~~),맛 선택(보통맛(正常)),고기류&해물류 추가 선택／肉&海鲜类(양고기 100g／羊肉 추가),기타식자재 추가 선택（其他类）(고수 추가),밥류 추가 선택（饭类）(공기밥 4개 추가)),삥훙차/2
          ",마라샹궈 너무 맛있습니다 ㅎㅎ
장삼봉마라탕&마라샹궈-후암점,5,5,3,"
            셀프 마라샹궈/1(단무지 선택(~~~ 단무지 O ~~~),맛 선택(순한맛(微辣)),고기류&해물류 추가 선택／肉&海鲜类(쇠고기 100g／ 牛肉 추가),면종류 추가 선택／面类(수정당면（1인분）／水晶粉 추가,옥수수면（1인분）／玉米面 추가),기타식자재 추가 선택（其他类）(건두부 추가,두부피 추가,목이버섯 추가,팽이버섯 추가,청경채 추가,숙주 추가,치즈떡 추가))
          ",배달이조금늦었지만 맛있어서 괜찮아요~
장삼봉마라탕&마라샹궈-후암점,5,5,5,"
            셀프 마라탕/1(단무지 선택(~~~ 단무지 O ~~~),맛 선택(매운맛(特辣)),땅콩소스 선택(땅콩소스 주세요),꼬치류 추가 선택／小窜类(비엔나 소세지（4알）／小香肠 추가,두부모양피쉬볼（3알） x2개／鱼豆腐丸 추가),면종류 추가 선택／面类(중국당면 （1인분）／宽粉 추가),기타식자재 추가 선택（其他类）(흰목이버섯 x2개 추가,청경채 추가,숙주 x2개 추가,고구마떡 추가))
          ","쏘 딜리셔스
맵기정도도 좋고 재료들 하나하나 맛도 좋아요"
장삼봉마라탕&마라샹궈-후암점,5,4,4,"
            셀프 마라탕/1(단무지 선택(~~~ 단무지 X ~~~),맛 선택(보통맛(正常)),땅콩소스 선택(땅콩소스 주세요),꼬치류 추가 선택／小窜类(갑오징어완자（3알）／墨鱼丸 추가,새우피쉬볼（3알）／虾丸 추가,두부모양피쉬볼（3알）／鱼豆腐丸 추가),면종류 추가 선택／面类(라면사리／拉面 추가,수정당면（1인분）／水晶粉 추가),기타식자재 추가 선택（其他类）(푸주 x2개 추가,두부피 x2개 추가,흰목이버섯 x2개 추가,숙주 추가))
          ",짱낫있어요 정말이에요
장삼봉마라탕&마라샹궈-후암점,5,3,4,"
            셀프 마라탕/1(단무지 선택(~~~ 단무지 X ~~~),맛 선택(보통맛(正常)),땅콩소스 선택(땅콩소스 주세요),고기류&해물류 추가 선택／肉&海鲜类(쇠고기 100g／ 牛肉 추가,양고기 100g／羊肉 추가),꼬치류 추가 선택／小窜类(비엔나 소세지（4알）／小香肠 추가,새우피쉬볼（3알）／虾丸 추가,두부모양피쉬볼（3알）／鱼豆腐丸 추가),면종류 추가 선택／面类(오토당면（1인분） x2개／中华汤面 추가,중국당면 （1인분）／宽粉 추가),기타식자재 추가 선택（其他类）(푸주 x2개 추가,두부피 추가,목이버섯 추가,흰목이버섯 추가,청경채 추가,숙주 추가))
          ",국굳굳굳짱맛나요ㅇㅇㅇㅇ
장삼봉마라탕&마라샹궈-후암점,5,5,5,"
            셀프 마라샹궈/1(단무지 선택(~~~ 단무지 X ~~~),맛 선택(보통맛(正常)),고기류&해물류 추가 선택／肉&海鲜类(쇠고기 100g／ 牛肉 추가),꼬치류 추가 선택／小窜类(메추리알（4알）／鹌鹑蛋 추가),면종류 추가 선택／面类(중국당면 콴분（1인분）x2개／ 宽粉 추가,분모자당면（1인분）／粉耗子 추가),기타식자재 추가 선택（其他类）(건두부 추가,푸주 추가,두부피 추가,목이버섯 추가,청경채 추가,감자 추가,숙주 추가))
          ",너무 맛있어보여요~ 잘먹겠습니다
장삼봉마라탕&마라샹궈-후암점,5,5,5,"
            셀프 마라샹궈/1(단무지 선택(~~~ 단무지 X ~~~),맛 선택(보통맛(正常)),고기류&해물류 추가 선택／肉&海鲜类(양고기 100g／羊肉 추가),꼬치류 추가 선택／小窜类(비엔나 소세지（4알）／小香肠 추가),기타식자재 추가 선택（其他类）(건두부 추가,두부피 추가,흰목이버섯 x2개 추가,배추 추가,청경채 추가,숙주 추가,다시마 추가,햄 추가,유부추가))
          ",할인때 처음 먹어보고 제값으로 또 시켜요 맛있고 양 많습니다 추천
장삼봉마라탕&마라샹궈-후암점,5,5,5,"
            마라샹궈/1(사이즈 선택(1~2인분),단무지 선택(~~~ 단무지 X ~~~),맛 선택(보통맛(正常)),소스 추가 선택（调料类）(~~~땅콩소스（1개）／芝麻酱~~~추가),고기류&해물류 추가 선택／肉&海鲜类(해물모듬（1인분）／海鲜拼盘 추가),면종류 추가 선택／面类(라면사리／拉面 추가),추천메뉴 추가 선택(꿔보러우(소) 추가))
          ",언제먹어도 맛있어요~~
