업체명,맛,양,배달,주문메뉴,상세리뷰
파스타입니다-종로점,5,5,5,"
            매콤크림 리조또/1(맛 선택(기본)),（NeW） 스테이크 베이컨로제파스타/1(맛 선택(매콤1단계)),버팔로윙／봉 4개/1,사이다（355mL） 뚱캔/1
          ","잘먹었습니다
근데 아무리 피클을 추가 안했어도
아예 안오는건 좀 그렇네요..."
파스타입니다-종로점,5,5,5,"
            우삼겹 필라프 /1(맛 선택(매콤1단계),사이드 추가선택(떡갈비추가))
          ","가성비 맛있게 나오는거 같네요 잘 먹었슴다



#식후감"
파스타입니다-종로점,5,5,5,"
            스테이크매콤크림파스타/1(맛 선택(기본),추가선택(피클 추가))
          ",가성비가 너무 좋습니당
파스타입니다-종로점,5,5,5,"
            우삼겹 알리오올리오 파스타/1(맛 선택(기본),새우 추가선택(새우 4마리 추가))
          ",늦은시간 배달 감사합니다 알리오올리오 고기부드럽고 새우추가하니 배부르네요
파스타입니다-종로점,4,4,5,"
            스테이크매콤크림파스타/1(맛 선택(기본))
          ",고기 맛있어요! 소스도 맛있어요 면이 납작한 그런 면이면 더 맛있을 거 같아요!
파스타입니다-종로점,5,5,5,"
            나혼자 먹방 세트/1(메인 메뉴 선택(베이컨 버섯크림 리조또),맵기 조절 선택(기본맛),사이드 메뉴선택(치킨 가라아게 5조각),음료 선택(콜라)),세트（부채살 구운야채＋메인 메뉴 1＋음료 택1）/1(메인 메뉴 선택(베이컨 로제 파스타),맵기 조절 선택(기본맛),음료 선택(콜라))
          ",양도 푸짐하고 맛있게 잘먹었어요!!ㅎㅎㅎ
파스타입니다-종로점,5,3,5,"
            봉골레 파스타 /1,떡갈비매콤크림파스타/1(맛 선택(매콤1단계)),버팔로윙 4조각/1
          ","맛있었어요
면  양 추가 되게해주세요"
파스타입니다-종로점,5,5,5,"
            나혼자 먹방 세트/1(메인 메뉴 선택(오리지널 쉬림프 알리오올리오),맵기 조절 선택(1단계),사이드 메뉴선택(떡갈비 1개),음료 선택(콜라))
          ",알리오올리오 파스타는 언제 먹어도 맛있네요
파스타입니다-종로점,1,1,1,"
             부채살스테이크＋구운야채/1
          ",자주 시켜먹는곳인데 오늘은 최악이네요 음식 다식엇고 당근  마늘 안익어서 생것이네요 고기만 건져먹엇음 마늘 생것 보이시나요ㅡㅡ
파스타입니다-종로점,3,2,1,"
            나혼자 먹방 세트/1(메인 메뉴 선택(베이컨 까르보나라 파스타),맵기 조절 선택(기본맛),사이드 메뉴선택(버팔로윙／봉 4개),음료 선택(콜라))
          ","배달이 도착하고 배달 시작 알람이 옴
벨 누르지 말아달라했으나 벨 누름
콜라캔은 다 식어서 미지근한 온도에 여기저기 찌그러져있어 불안해서 안마심

전체적으로 맛은 좋으나 음식 외적으로는 상당히 실망스러웠음"
파스타입니다-종로점,5,5,5,"
            세트（부채살 구운야채＋메인 메뉴 1＋음료 택1）/1(메인 메뉴 선택(오리지널 쉬림프 알리오올리오),맵기 조절 선택(1단계),음료 선택(사이다)),（NeW） 스테이크 베이컨로제파스타/1(맛 선택(기본))
          ",서비스로 주신 윙봉 맛있고 파스타 재료가 많이들어있습니다 스테이크소스도 굿
파스타입니다-종로점,5,5,5,"
            나혼자 먹방 세트/1(메인 메뉴 선택(베이컨 로제 파스타),맵기 조절 선택(기본맛),사이드 메뉴선택(대왕 소세지),음료 선택(콜라))
          ",너무 맛있습니다~~
파스타입니다-종로점,5,4,5,"
            매콤크림 파스타/1(맛 선택(매콤1단계)),우삼겹 필라프 /1(맛 선택(기본))
          ",배달이 엄청 빠르고 맛도 너무 맛있어요
파스타입니다-종로점,5,5,5,"
            스테이크매콤크림파스타/1(맛 선택(기본))
          ","와 솔직히 가격이 싼 편은 아니라 조금 후회하고 있었는데, 저 크림 안 좋아하는데도 싹 긁어먹은 거 보이시죠... 하나도 안 느끼하고 식어도 맛있습니다ㅠㅠ 고기 양은 적은 편이 맞는 것 같아요 그래도 조각 하나하나가 진짜 부드럽고 맛있어요"
파스타입니다-종로점,5,5,5,"
            나혼자 먹방 세트/1(메인 메뉴 선택(오리지널 쉬림프 알리오올리오),맵기 조절 선택(1단계),사이드 메뉴선택(대왕 소세지),음료 선택(콜라))
          ",잘 먹었스낟 ㅎㅎㅎㅎ
파스타입니다-종로점,5,5,5,"
            （NeW） 스테이크 베이컨로제파스타/1(맛 선택(기본))
          ",항상 맛있게 먹고 있습니다!
파스타입니다-종로점,5,5,5,"
            나혼자 먹방 세트/1(메인 메뉴 선택(매콤크림 파스타),맵기 조절 선택(기본맛),사이드 메뉴선택(대왕 떡갈비),음료 선택(콜라))
          ",역시 파스타입니다 완전 맛있어요 감사합니다!
파스타입니다-종로점,4,5,5,"
            나혼자 먹방 세트/1(메인 메뉴 선택(베이컨 토마토 파스타),맵기 조절 선택(1단계),사이드 메뉴선택(등심 돈까스),음료 선택(사이다))
          ",The pasta came very quickly and was delicious
파스타입니다-종로점,5,5,5,"
            매콤크림 파스타/1(맛 선택(기본),사이드 추가선택(스테이크추가)),얼큰해장파스타/1(맛 선택(기본)), 부채살스테이크＋구운야채/1,코카콜라（355mL） 뚱캔/1
          ",맛있게 잘 먹었습니다
파스타입니다-종로점,5,5,5,"
            매콤크림 파스타/1(맛 선택(매콤1단계),추가선택(피클 추가))
          ",처음 주문인데 배달도 빠르고 정말 맛있어요
파스타입니다-종로점,5,5,5,"
            오리지널 쉬림프 알리오올리오 파스타/1(맛 선택(기본)),베이컨 까르보나라 파스타/1(맛 선택(매콤1단계))
          ","맛있어요
리뷰이벤트 품목은 안왔네요ㅠ"
파스타입니다-종로점,5,5,5,"
            매콤크림 리조또/1(맛 선택(매콤1단계),사이드 추가선택(대왕소세지추가))
          ","조리도 완전 빠르고, 양 많고 맛있고 최고👍👍 오늘도 맛나게 먹었네용 ㅎㅎ"
파스타입니다-종로점,5,5,5,"
            스테이크매콤크림파스타/1(맛 선택(매콤1단계))
          ",이번에도 잘 먹었습니닷 ㅎㅎ
파스타입니다-종로점,5,5,5,"
            매콤크림 리조또/1(맛 선택(기본)),계란 후라이/1
          ",양 진짜 많고 맛있어요 ㅎㅎ 느끼하지 않게 매콤~ 해서 끝까지 맛있게 먹을 수 있었네요. 번창하세여~!
파스타입니다-종로점,5,5,5,"
            얼큰해장파스타/1(맛 선택(매콤1단계),사이드 추가선택(스테이크추가)),베이컨 로제 파스타/1(맛 선택(매콤1단계),추가선택(스테이크 추가))
          ",맛있게 잘먹었어요.
파스타입니다-종로점,2,4,1,"
            매콤크림 파스타/1(맛 선택(기본)),（NeW） 스테이크 베이컨로제파스타/1(맛 선택(기본)),계란 후라이/1
          ",..........
파스타입니다-종로점,5,5,5,"
            （리조또）쉬림프매콤로제 리조또 기본/1(사이드 추가선택(스테이크추가))
          ",멀리서 오셔서 그런지 음식이 조금 식긴 했지만 너무 맛있네요!! 첫 입 먹자마자 감동의 눈물을 주루룩…번창하세요 사장님!!
파스타입니다-종로점,3,3,5,"
            쉬림프로제 파스타/1(맛 선택(기본)),우삼겹 필라프 /1(맛 선택(기본))
          ",맛도 그냥 그렇고 배달도 문앞에 두고 연락도 안줬어요...
파스타입니다-종로점,4,5,5,"
            쉬림프로제 파스타/1(맛 선택(기본)),새우필라프/2(맛 선택(기본))
          ",맛있었어요~~ 사진을 못찍었네요~~ 다음에도 시켜먹을 의향이 있어요~^^
파스타입니다-종로점,5,5,3,"
            우삼겹 알리오올리오 파스타/1(맛 선택(기본))
          ",잘 먹었습니다 앞으로도 번창하세요~
파스타입니다-종로점,5,5,5,"
            매콤크림 파스타/1(맛 선택(기본))
          ",항상 주말엔 요기서 먹어요~
파스타입니다-종로점,5,5,5,"
            매콤크림 파스타/1(맛 선택(기본)),우삼겹 알리오올리오 파스타/1(맛 선택(매콤1단계)),우삼겹 필라프 /1(맛 선택(매콤1단계)),매콤크림 리조또/1(맛 선택(기본))
          ","배달이 많이 늦었지만 맛있었어요
다음엔 일찍 주문할게영"
파스타입니다-종로점,5,5,5,"
            오리지널 쉬림프 알리오올리오 파스타/1(맛 선택(매콤2단계))
          ",배달 정말 빠르고 맛있습니다! 요청사항 잘 들어주셔서 감사합니다:)
파스타입니다-종로점,5,5,5,"
            우삼겹 필라프 /1(맛 선택(매콤1단계))
          ","우앙 배 터질 것 같아요. 빠르고, 양 많고, 맛있고, 서비스까지 굿~! 너무 맛있게 잘 먹었네요 ㅎㅎ"
파스타입니다-종로점,5,5,5,"
            나혼자 먹방 세트/1(메인 메뉴 선택(매콤크림 파스타),맵기 조절 선택(기본맛),사이드 메뉴선택(등심 돈까스),음료 선택(콜라))
          ",파스타 역시 맛있어요! 감사합니다!!
파스타입니다-종로점,5,5,5,"
            （NeW） 스테이크 베이컨로제파스타/1(맛 선택(매콤1단계))
          ",맛있게 잘 먹었습니다~
파스타입니다-종로점,5,5,5,"
            나혼자 먹방 세트/1(메인 메뉴 선택(차돌박이 필라프),맵기 조절 선택(2단계（많이 매워요）),사이드 메뉴선택(버팔로윙／봉 4개),음료 선택(콜라))
          ",맛있게 잘먹었습다~~!
파스타입니다-종로점,5,5,5,"
            봉골레 파스타 /1
          ",파스타 먹었어 ㅋㅋ ㅋㅋㅋ
파스타입니다-종로점,5,5,5,"
            베이컨 까르보나라 파스타/1(맛 선택(매콤1단계),음료 추가선택(사이다（355mL） 추가))
          ","가게 사장님도 친절하시고 배달도 빨리 와서 감사했어요
맛있게 잘 먹었습니당😋"
파스타입니다-종로점,5,4,5,"
            세트（부채살 구운야채＋메인 메뉴 1＋음료 택1）/1(메인 메뉴 선택(오리지널 쉬림프 알리오올리오),맵기 조절 선택(기본맛),음료 선택(사이다))
          ",맛있어요! 파스타 간이 조금 세네요.
파스타입니다-종로점,5,5,5,"
            매콤크림 파스타/1(맛 선택(기본))
          ",맛나게 잘먹었ㅇ니요
파스타입니다-종로점,5,5,4,"
            베이컨 까르보나라 파스타/1(맛 선택(기본))
          ",계란후라이가 킬포 ㅋㅋㅋ 맛있어요
파스타입니다-종로점,5,5,5,"
            （NeW） 스테이크 베이컨로제파스타/1(맛 선택(기본))
          ",맛있음..........
파스타입니다-종로점,5,5,5,"
            봉골레 파스타 /1,（리조또）베이컨버섯 크림 리조또/1(맛 선택(기본))
          ","너무 맛있게 잘 먹었습니다.
리조또가 맛있네요..."
파스타입니다-종로점,5,5,4,"
            오리지널 쉬림프 알리오올리오 파스타/1(맛 선택(매콤1단계)),스테이크매콤크림파스타/1(맛 선택(매콤2단계（아주매워요）))
          ",아들이 반한 맛집입니다.
파스타입니다-종로점,5,5,5,"
            매콤크림 파스타/1(맛 선택(기본))
          ",최고의 맛입니다 항상 시켜먹어요~
파스타입니다-종로점,5,5,5,"
            우삼겹 짬뽕파스타/1(맛 선택(기본))
          ",항상 맛있게 잘 먹고 있습니다!!
파스타입니다-종로점,5,3,5,"
            우삼겹 알리오올리오 파스타/1(맛 선택(기본)),베이컨 까르보나라 파스타/1(맛 선택(기본))
          ",알료올료는 좀 맵내용ㅎ 맛있어요 좀 적어용
파스타입니다-종로점,5,5,3,"
            매콤크림 파스타/1(맛 선택(기본)),（리조또）베이컨버섯 크림 리조또/1(맛 선택(기본)),버팔로윙／봉 4개/1(추가선택(스테이크 추가)),계란 후라이/2
          ",양도 푸짐하고 맛있습니다!
파스타입니다-종로점,5,5,5,"
            봉골레 파스타 /1,새우필라프/1(맛 선택(기본)),우삼겹 필라프 /1(맛 선택(기본)),떡갈비 1장/2,새우튀김볼 4개/1
          ",필라프 양념 맛있네요
파스타입니다-종로점,5,5,5,"
            스테이크매콤크림파스타/1(맛 선택(기본))
          ",파스타는 역시 파스타입니다가 최고네요 감사합니다!
파스타입니다-종로점,4,5,5,"
            얼큰해장파스타/2(맛 선택(아주칼칼2단계),사이드 추가선택(스테이크추가)),베이컨필라프/1(맛 선택(기본),사이드 추가선택(스테이크추가)),스테이크매콤크림파스타/2(맛 선택(기본)),사이다（355mL） 뚱캔/6
          ",맛있는데 배달이 쬐까 늦네요ㅠ
파스타입니다-종로점,5,5,5,"
            우삼겹 필라프 /1(맛 선택(기본))
          ",언제나 변함없이 맛있어요~
파스타입니다-종로점,5,5,5,"
            우삼겹 알리오올리오 파스타/2(맛 선택(기본)),우삼겹 필라프 /3(맛 선택(기본)),코카콜라（355mL） 뚱캔/1
          ",맛있고 좋고 친절합니다
파스타입니다-종로점,5,5,5,"
            베이컨 토마토파스타/1(맛 선택(기본),새우 추가선택(새우 4마리 추가),사이드 추가선택(스테이크추가))
          ","처음주문하는데,가격대비,맛괜찮네요^^
배달하시는분도친절하시구요~~"
파스타입니다-종로점,5,5,5,"
            오리지널 쉬림프 알리오올리오 파스타/1(맛 선택(기본))
          ",맛잇엉ㅅ또시켜먹어요
파스타입니다-종로점,5,5,5,"
            매콤크림 파스타/1(맛 선택(매콤1단계)),계란 후라이/1
          ",맛있게 잘 먹었습니다!
파스타입니다-종로점,5,5,5,"
            매콤크림 파스타/1(맛 선택(매콤1단계),사이드 추가선택(스테이크추가)),피클추가 1개/1
          ",완전 맛있어요👍👍👍
파스타입니다-종로점,5,5,4,"
            우삼겹 필라프 /1(맛 선택(기본))
          ",파스타만 먹었는데 필라프도 맛있네요
