업체명,맛,양,배달,주문메뉴,상세리뷰
쏘핫마라탕&마라샹궈-1호점,5,5,5,"
            마라샹궈,볶음요리/1(맛선택(2단계, 라면보다 쪼금 더 매운맛)),감자 추가/1,솔방울 오징어 추가/1,소고기 추가/1,왕라오지/1
          ","넘 맛있다!!!!
잘 먹었습니다^^ 
다음도 이용할것이당><"
쏘핫마라탕&마라샹궈-1호점,5,5,5,"
            마라탕.사골육수로만든탕/1(맛선택(1단계. 적당하게 매운맛),야채 등종류 추가선택(훠궈면 중국당면추가),고기 꼬치류 등 추가선택(새우 추가))
          ",양 엄청 푸짐하고 육수 짱 맛있어오♡♡♡
쏘핫마라탕&마라샹궈-1호점,5,5,5,"
            마라탕.사골육수로만든탕/1(맛선택(2단계, 라면보다 쪼금 더 매운맛),고기 꼬치류 등 추가선택(라면사리 추가,소세지 추가)),새우＋계란볶음밥/1
          ","맛있어용  
볶음밥 새우 아예 안익었는데 더 볶아주시면 좋을거같아요 ㅜ"
쏘핫마라탕&마라샹궈-1호점,5,5,5,"
            마라탕.사골육수로만든탕/1(맛선택(1단계. 적당하게 매운맛),고기 꼬치류 등 추가선택(소고기 추가))
          ","지금까지 먹은 곳 중에서 제일 맛있었어요 감사합니다~
소시지는 제가 따로 넣은거예요!"
쏘핫마라탕&마라샹궈-1호점,5,5,5,"
            마라탕.사골육수로만든탕/1(맛선택(2단계, 라면보다 쪼금 더 매운맛),야채 등종류 추가선택(고구마면 추가,일반당면 추가))
          ",언제나 맛있습니다.
쏘핫마라탕&마라샹궈-1호점,5,5,5,"
            마라탕.사골육수로만든탕/1(맛선택(3단계. 마니아들을 위한 매운맛),야채 등종류 추가선택(숙주 추가,목이버섯 추가,흰목이버섯 추가,건두부 추가,부족,푸주 추가),고기 꼬치류 등 추가선택(소고기 추가))
          ",진짜 맛있구 양도 많고 최고에요
쏘핫마라탕&마라샹궈-1호점,5,5,5,"
            마라탕.사골육수로만든탕/1(맛선택(2단계, 라면보다 쪼금 더 매운맛),야채 등종류 추가선택(팽이 추가,숙주 추가),고기 꼬치류 등 추가선택(소세지 추가,양고기 추가)),훠궈면,샤브샤브넓은당면 추가/1,메추리알 추가/1
          ",맛있어용!!!!!!!!!
쏘핫마라탕&마라샹궈-1호점,5,5,5,"
            마라탕.사골육수로만든탕/1(맛선택(2단계, 라면보다 쪼금 더 매운맛),야채 등종류 추가선택(팽이 추가,연근 추가,목이버섯 추가,건두부 추가,훠궈면 중국당면추가,넓은당면 추가,옥수수면 추가),고기 꼬치류 등 추가선택(새우피쉬볼 추가))
          ","여기가 젤 맛있는 것 같아요
3단계 넘어가면 엄청 매울 듯???"
쏘핫마라탕&마라샹궈-1호점,5,5,5,"
            마라샹궈,볶음요리/1(맛선택(2단계, 라면보다 쪼금 더 매운맛),야채 등종류 추가선택(숙주 추가,연근 추가,부족,푸주 추가,분모자 추가),고기 꼬치류 등 추가선택(문어피쉬볼 추가,소고기 추가))
          ",맛있게 잘먹었습니다 :)
쏘핫마라탕&마라샹궈-1호점,5,5,5,"
            마라샹궈,볶음요리/1(맛선택(2단계, 라면보다 쪼금 더 매운맛),야채 등종류 추가선택(팽이 추가,흰목이버섯 추가,부족,푸주 추가,넓은당면 추가,옥수수면 추가)),공기밥/2
          ",리뷰 이벤트로 받은 소고기도 양너무 많았고 기본적으로 양많고 맛있네요! 추천합니다 ~!
