업체명,맛,양,배달,주문메뉴,상세리뷰
규리네과일가게-종로점,5,5,5,"
            리얼 생딸기 쥬스/1,리얼 스테비아 방울토마토 쥬스/1,리얼 그린키위 쥬스/1
          ","처음으로 시켜먹는 쥬스, 과일 집이였습니다만. 이렇게 맛있어도 되는 곳인가요?? 토마토 쥬스 생딸기 쥬스 ㄷ ㄷ 너무나도 맛나게 먹었고 후기를 잘 안쓰는 사람인데 과일 서비스에 ㄷ ㄷ 과일도 엄청 맛나요 자주 시켜먹을게요"
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),손질 애플청포도/1(사이즈 선택(200g))
          ",대표메뉴와 인기메뉴 중 고르면 언제나 성공적이네요
규리네과일가게-종로점,5,5,5,"
            규리네 옛날 과일사라다 （샐러드）/1
          ",한번씩 생각날 때 주문하는데 항상 맛있습니다
규리네과일가게-종로점,5,5,5,"
            규리네 옛날 과일사라다 （샐러드）/1
          ",맛있게 잘먹었습니다
규리네과일가게-종로점,5,5,5,"
            규리네 옛날 과일사라다 （샐러드）/1,손질 겨울 딸기 250g/1
          ",너무 너무 잘먹겠습니다^^
규리네과일가게-종로점,5,5,5,"
            손질 파인애플/1(사이즈 선택(4／1),메뉴 추가 선택(요거트 추가)),손질 골든키위 대과2개/1(사이즈 선택(2개)),손질 꿀 참외 1개/2
          ",ㅎㅎ항상빨리오고 신선해서 너무좋아용
규리네과일가게-종로점,5,5,5,"
            규리네 옛날 과일사라다 （샐러드）/1,손질 꿀 참외 1개/1
          ","양이 점점 늘어나는 느낌은..
?????
저만의 생각이죠^^??"
규리네과일가게-종로점,5,5,5,"
            규리네 옛날 과일사라다 （샐러드）/1,손질 토마토/1(사이즈 선택(약 150g)),손질 꿀 참외 1개/1
          ","와..
메뉴고민하다..혹시나 샐러드양이 부족해서 참외랑..메론이 먹고픈대없어서..토마토로 대채 했는대 양이 엄청납니다;;;거기에 작은??정성치고는 좀 과한..??
과일이라 오늘 다 해치워야하는데..
사장님..내일 아침까지...신선함과 당도는 바랄게 없내요
잘 너무잘 아주잘 먹겠습니다."
규리네과일가게-종로점,5,5,5,"
            규리네 옛날 과일사라다 （샐러드）/1
          ",이집 샐러드 중독적인 맛이네요. 한번씩 식사 대신 먹는 것도 딱 좋아요.
규리네과일가게-종로점,5,5,5,"
            규리네 옛날 과일사라다 （샐러드）/1
          ",믿고 먹습니다ㅎㅎ 작은 정성 쥬스도 너무 맛있어요. 토마토가 이렇게 달다니요ㅎㅎ 토마토쥬스가 이렇게 맛있을줄 몰랐어요!! 잘먹었습니다.
규리네과일가게-종로점,5,5,5,"
            손질 망고/1,손질 애플청포도/1(사이즈 선택(200g))
          ",과일이 신선하구 맛있어요~! 배달도 빨라서 좋았습니당☺️
규리네과일가게-종로점,5,4,5,"
            규리네 9종 고급 과일도시락/1
          ",여러 종류의 과일 먹고 싶을 때 편하긴 합니다. 달고 맛있습니다. 전체 물가가 많이 오르긴 해서 시세 대비 가격은 잘 모르겠습니다.
규리네과일가게-종로점,5,5,5,"
            규리네 6종 과일도시락/1,손질 애플망고 /1,손질 오렌지/1(사이즈 선택(한개)),손질 블루베리 120g/1
          ",너무맛있고서비스너무감사하고좋아요~^^편지까지정말감사합니다~서울여행또언제올지모르겠지만오게된다면또주문하고싶어요~아이들신났어요ㅋ초코소스정말맛나네요~~담엔소스도꼭시켜야겠어요^^
