업체명,맛,양,배달,주문메뉴,상세리뷰
마라형제,5,5,5,"
            마라탕/2(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(3단계 아주매운맛))
          ","맛있게 잘 먹었습니다^^

깜작 서비스  고마워용~~~"
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(0단계 순한맛))
          ",배달진짜 엄청빠르고 양도 엄청많고 맛도 마라탕 처음먹어본건데 정말맛있어용
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(2단계 매운맛),사리 추가 선택(팽이버섯 추가),면 추가 선택(중국넙적당면 추가))
          ",첫끼였는데 너무 맛있게 잘 먹었습니다!! 가족이랑 저 포함 두명에서 같이 나눠먹는데 다 못 먹을 정도로 양이 정말 많았습니다!! 이 가격에 이 양이라니.. 앞으로 마라탕은 여기서만 시켜먹으려고요 국물도 맛있어서 계속 퍼먹었습니다ㅎㅎ 다만 배달 도착 예상 시간보다 15분 늦게 와서 무슨 일이 있나 걱정하였습니다..! 아무튼 정말 맛있게 잘 먹었습니다👍🏻 수고하세요!!🙌🏻
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(0단계 순한맛),면 추가 선택(분모자 추가))
          ",맛있어요~~~~~~
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(1단계 보통맛),고기 추가 선택(쇠고기 100g),꼬치 추가 선택(유부1꼬치 추가),사리 추가 선택(건두부 추가),면 추가 선택(분모자 추가,중국넙적당면 추가))
          ",정말 맛있게 잘 먹었습니다 ~~~^^
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(2단계 매운맛),고기 추가 선택(양고기 100g),면 추가 선택(옥수수면 추가)),공기밥/1
          ",맛있게 잘 먹었습니다.
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(大（2~3人／소고기 100g 제공）),맛 선택(1단계 보통맛))
          ",오늘도 맛잇게 잘먹었습니다 최고!
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(3단계 아주매운맛),면 추가 선택(옥수수면 추가))
          ",마라탕엔 옥수수국수 ㅇㅇ
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(大（2~3人／소고기 100g 제공）),맛 선택(1단계 보통맛),꼬치 추가 선택(새우2꼬치 추가,완자1꼬치 추가,메추리알1꼬치 추가,유부1꼬치 추가),사리 추가 선택(알배추 추가,쑥갓 추가,숙주 추가,건두부 추가,흰목이버섯 추가),소스 추가 선택(땅콩소스 추가,마유 추가))
          ",뜨거울때 배달와서 넘 맛있게 먹었어요 !!!
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(2단계 매운맛),고기 추가 선택(양고기 100g),면 추가 선택(옥수수면 추가))
          ","너모맛있었어요
만족만족
양도 많구 온면 고기 존맛!

#식후감"
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(1단계 보통맛),면 추가 선택(중국넙적당면 추가))
          ",완전 푸짐에 맛도 좋아요!!
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(3단계 아주매운맛))
          ","잘먹겠습니다  . 서비스까지 주셔서 감사합니다,많이 파세요"
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(1단계 보통맛))
          ",리뷰이벤트도 안했는데 음료수 주시다니... 감사합니당.
마라형제,5,4,3,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(2단계 매운맛))
          ",여기 마라탕 좋아해서 여러번 주문했는데 오늘은 음식에서 머리카락이 나왔어요… 전화해서 말씀드리려고했는데 번호가 없어서 리뷰 남깁니다 앞으로 위생을 좀 더 신경써주세요
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(0단계 순한맛))
          ",또 주문했어요 ㅎㅎㅎㅎㅎㅎ완전 맛있어요......최애 마라탕집 찾아서 행복합니다
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(大（2~3人／소고기 100g 제공）),맛 선택(2단계 매운맛),고기 추가 선택(쇠고기 200g))
          ",2단계 했는데 적당히 맵고 맛있네요!
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(小（1人／소고기 50g 제공）),맛 선택(0단계 순한맛),소스 추가 선택(땅콩소스 추가)),공기밥/1
          ",이집 마라탕 진짜 괜찮네요
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(大（2~3人／소고기 100g 제공）),맛 선택(2단계 매운맛),사리 추가 선택(푸주 추가))
          ","오자마자 리뷰 작성하는것도 까먹고
허겁지겁 다먹어버렸네요..
배송도 빠르고 넘나 맛있었는데
향신료가 간간히 씹히는거 빼고는 최고였습니다.!!"
마라형제,5,5,5,"
            마라탕/1(사이즈 선택(大（2~3人／소고기 100g 제공）),맛 선택(1단계 보통맛))
          ",마라탕은 배달비가 얼마든 무조건 여기서만 시킵니다.
