업체명,맛,양,배달,주문메뉴,상세리뷰
혼밥혼술하얼빈,5,5,4,"
            양꼬치/2
          ",배달은 시간이 걸리지만 맛있네요 또주문할께요
혼밥혼술하얼빈,5,5,5,"
            탕수육＋양꼬치＋만두/1
          ",맛있어용 !!! 다음에 또 먹곱파요
혼밥혼술하얼빈,5,5,5,"
            양꼬치/1,마라탕/1
          ","한참 먹다가 리뷰써야겠다 결심이 들어써 사진은 예의상 없습니다.
진지하게 여기만한 마라탕집 못봤습니다 다른곳 여러 시캬봤지만 진짜 앞으로는 여기만 시킬랍니다
앞으로 잘 부탁합니다"
혼밥혼술하얼빈,5,5,5,"
            양꼬치/2,찹쌀탕수육/1
          ",내가 좋아하는 음식점. 주방장님이 정감있어요.
혼밥혼술하얼빈,5,3,3,"
            마파두부밥/1,마라탕/1,공기밥/1
          ",국물맛 끝내줌 ㅋㅋㅋ
혼밥혼술하얼빈,5,5,5,"
            탕수육＋양꼬치＋만두/1
          ","양꼬치도 맛있고~
꿔바로우도 맛있고~
심지어 땅콩볶음도 맛있네요"
혼밥혼술하얼빈,5,5,5,"
            양꼬치/1,마라탕/1
          ",진심 맛있었습니다.
혼밥혼술하얼빈,5,4,5,"
            양꼬치/1
          ",술안주로 딱이에요 심지어 땅콩도 맛있음
혼밥혼술하얼빈,5,5,5,"
            양꼬치/1,마라탕/1
          ","배달도 생각보다 빨리오고
마라탕이랑 양꼬치가 너무 맛있어서 놀랐어요!
새우에 꽃게에! 최고
양꼬치 식을까봐 핫팩붙여주신거 너무 감동이네요!"
혼밥혼술하얼빈,4,4,4,"
            양꼬치/2
          ","양꼬치가 너~~~~무 먹고 싶어서 주무했는데
차갑게 식어와서 오븐에 살짝 데워 먹었고...
쯔란좀 더 달라 추가 요구했는데 확인도 안하신듯하고~
음...조금 여러가지로 아쉽네요~"
혼밥혼술하얼빈,4,4,4,"
            찹쌀탕수육/1
          ","탕수육 최고예요! 
만두도 서비스 주고!
짜차이 추가했는데 짜차이도 친절하게 추가해주시고! 강추!👍👍"
혼밥혼술하얼빈,4,4,5,"
            찹쌀탕수육/1
          ","오늘도 탕수육은 최고네요!
근데 탕수육 소스에 검은 숯찌꺼기 자꾸 있어서 거려내면서 먹었네요!
소스에 이물질 없었으면 좋겠어요!"
혼밥혼술하얼빈,4,4,4,"
            찹쌀탕수육/1
          ","저 한국 온 이후로 계속 한국 사람들이 요리한 탕수육 주문했었는데요. 대부분 쫄깃한 탕수육 본연의 맛은 없고 퍽퍽하고 기름에 튀긴 쩐냄새가 팍팍 나서 요즘엔 주문하지도 않았었는데요. 저번에 중국집 검색해보다가 혼밥혼술하얼빈에 탕수육 후기에 올린 사진보고 오리지널 중국사람들이 만든 탕수육이랑 비슷해서 주문했는데요! 역시나 기대에 어긋나지 않고 새콤, 달콤, 쫄깃하고 기름에 튀긴 쩐맛도 거의 안나고 엄청 만족했어요. 
탕수육만 주문했는데 만두도 주시고 반찬도 푸짐히 주셔서 엄청 좋았어요.
탕수육 소스에 꿀이랑 레몬쥬스 들어갔나요?"
혼밥혼술하얼빈,5,5,4,"
            양꼬치/4
          ",맛잇슨~~~~~~~~
혼밥혼술하얼빈,4,3,5,"
            양꼬치/2,고급 양갈비＋물만두/1
          ","핫팩 붙여져 있어서 따뜻하게 왔어요 
꽃빵도 맛있어요"
혼밥혼술하얼빈,5,5,5,"
            양꼬치/2
          ",양꺼치 항상 너무 맛있게먹고있어요
혼밥혼술하얼빈,5,5,5,"
            가지만두＋양꼬치＋만두/1
          ","우와... 양꼬치를 배달해 먹다니. 처음이라 너무 좋아요. 양꼬치 매니아인데. ㅠㅠ 

가지만두+양꼬치+물만두 세트 시켰고요. 양도 맛도 배달도 만족해요"
혼밥혼술하얼빈,5,5,5,"
            새우볶음밥/1,물만두/1
          ",양꼬치 대박 맛잇슴
혼밥혼술하얼빈,5,5,5,"
            양꼬치/1,찹쌀탕수육/1,마라탕/1
          ","매콤한 마라탕, 쫄깃한 꿔바로우, 고소한 양꼬치와 함께 물만두에 디저트 꽃빵까지 모두 다 너무 맛있어요! 또 생각날 것 같습니다~!"
혼밥혼술하얼빈,3,4,4,"
            새우볶음밥/1,마라탕/1
          ",Um~~~not bad:)
혼밥혼술하얼빈,5,5,5,"
            양꼬치/1
          ",맛있네요~~~~~~~
