업체명,맛,양,배달,주문메뉴,상세리뷰
미미파스타,5,5,3,"
            스테이크크림 파스타/1(사이드 추가 선택(바게트))
          ",요청도 잘 들어주시고 맛있게 먹었습니다 .
미미파스타,5,5,5,"
            세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(매콤새우크림파스타)),트러플베이컨리조또/1,감자튀김/1
          ","처음 시켜봤는데 다 맛이 좋았어요
다만 주문이 살짝 잘못와서 아쉬웠지만, 그래도 거듭 죄송하다하시고 대처도 빨리해주시고 감동이었습니다.
앞으로 자주 애용할 것 같아요.
감사합니다 번창하세요 :)"
미미파스타,5,5,5,"
            스테이크크림 파스타/1,바질토마토파스타/1
          ",새로운 메뉴도 시켜봤는데 언제나 맛있네요!!
미미파스타,5,5,5,"
            매콤새우크림 파스타/1
          ",맛있게 먹었습니다.
미미파스타,4,5,5,"
            트러플베이컨리조또/1
          ",수저부탁했는데 안와서 못먹을뻔 했어요 양은 진짜 많음
미미파스타,5,5,5,"
            트러플베이컨리조또/1
          ","배달도 엄청 빠르고 맛있어요!
감사합니다"
미미파스타,5,5,5,"
            베이컨버섯크림 파스타/1,스테이크오일파스타/1
          ","너무 맛있어서 먹다가 생각나서 급하게 찍었어요ㅜ

받은 바게트도 척촉하고 맛있어요ㅜ"
미미파스타,5,5,5,"
            척아이롤 스테이크 180g/1
          ",스테이크랑 샐러드는 원래 소스를 안주시나요~? 그래도 맛있게 잘먹엇어요
미미파스타,5,5,4,"
            해산물토마토리조또（매운맛）/1(사이드 추가 선택(면 or 리조또1.5배 추가))
          ",너무 뜨거웠지만 맛있었어요 리쪼또 밥도 보리같이 톡톡 터져서 식감이 좋았어요
미미파스타,5,5,5,"
            스테이크오일파스타/1
          ",굳굳 오늘도 잘 먹었슴다!
미미파스타,5,5,5,"
            베이컨버섯크림 파스타/1(사이드 추가 선택(면 or 리조또1.5배 추가))
          ",배달이 예상보다 빨리와서 점심시간까지 시간이 남아 20분뒤에 먹었는데도 소스를 넉넉하게 주셔서 면이 눌러붙지 않아 너무 맛있게 잘 먹었습니다.
미미파스타,5,5,3,"
            스테이크크림 파스타/1,해산물토마토파스타（보통맛）/1
          ",잘 먹었습니다 좀 더 빨리 왔으면 더 좋았겠네요
미미파스타,5,5,5,"
            해산물토마토파스타（보통맛）/1(사이드 추가 선택(스테이크 100g 추가))
          ","이번에는 토마토파스타에서 좀 탄맛이 났어요.
넉넉한 양과 빠른 배달은 늘 만족스럽습니다."
미미파스타,5,5,5,"
            스테이크오일파스타/1
          ",Good food but portion was a little small
미미파스타,5,5,5,"
            베이컨버섯크림 파스타/1(사이드 추가 선택(면 or 리조또1.5배 추가))
          ",맛있게 잘 먹었습니다~
미미파스타,5,5,5,"
            치킨로제파스타（매운맛）/1,트러플베이컨리조또/1
          ",만족스러운 식사 또 시킬게요
미미파스타,1,1,5,"
            척아이롤 스테이크 180g/1,미니과일/1
          ",개인적인 의견 독착적인 맛
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",맛있습니다!! 크림도 꾸덕하고 저번보다 더 잘먹었어요
미미파스타,5,5,5,"
            매콤새우크림 파스타/1
          ",오늘도 힐링을 하였읍니다
미미파스타,5,5,5,"
            베이컨버섯크림 파스타/1,불닭치즈리조또（매운맛）/1
          ",맛있게 잘먹었습니다~~~
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",잘 먹었습니다~~~
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",배달 정말 빨랐어요!! 베이컨 양도 많았고 청양고추 아주 조금 쏙쏙 있었어요. 매운맛 크림파스타도 있었으면 좋겠어요. 감사합니다
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",항상 최고입니다!! 잘먹었습니다 #식후감
미미파스타,5,5,5,"
            매콤새우크림 파스타/1(사이드 추가 선택(마늘빵,면 or 리조또1.5배 추가,바게트))
          ",언제먹어도 마시써요... 특히 브로콜리 넘 맛있어
미미파스타,5,5,5,"
            치킨커리（보통맛）파스타/1,치킨로제파스타（보통맛）/1
          ",맛있게 먹었어요!
미미파스타,5,5,5,"
            매콤새우크림 파스타/1(사이드 추가 선택(면 or 리조또1.5배 추가))
          ",맛있습니다 양도만ㅍ고요
미미파스타,5,5,5,"
            세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(매콤새우크림파스타),사이드 추가 선택(면 or 리조또1.5배 추가)),척아이롤 스테이크 180g/1
          ",맛있게 먹었습니다.
미미파스타,5,5,5,"
            스테이크크림 파스타/2
          ",양도 많고 맛있습니다 절대 후회하지 않는 맛!
미미파스타,5,5,5,"
            세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(스테이크오일파스타)),세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(바질토마토파스타))
          ",오일파스타에 바게트 찍어 먹는 거 강추입니다. 전체적으로 다 맛있어요.
미미파스타,5,5,5,"
            세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(매콤새우크림파스타)),세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(스테이크크림파스타))
          ",맛있게 잘 먹었습니다
미미파스타,5,5,5,"
            매콤새우크림 파스타/1,스테이크오일파스타/1
          ",다 아는 맛이었지만 그래도 맛있었습니다
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",너무 맛있어요 다음에도 먹을 듯
미미파스타,5,5,5,"
            매콤새우크림 파스타/1
          ",맛있습니다~~~~~
미미파스타,5,5,4,"
            세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(치킨로제파스타),사이드 추가 선택(웰치스 355mL,면 or 리조또1.5배 추가)),척아이롤 스테이크 180g/1(사이드 추가 선택(웰치스 355mL,스테이크 100g 추가))
          ",너무 맛있고 따듯한 상태로 도착해서 좋았습니다~
미미파스타,4,4,5,"
            스테이크크림 파스타/1
          ",빨리오고 늦은시간에  배고파서  시켰는데  너무 만족하고  잘먹었습니다!!
미미파스타,5,5,5,"
            치킨커리（보통맛）파스타/1,미니과일/1
          ",다른 파스타가 더 제 취향이긴 한데 나름 별미에요
미미파스타,5,5,5,"
            매콤새우크림 파스타/1
          ",구성이 좋앟어요. 포장도 뜯기 편하게끔 해주시고 안식게 잘해주셔서 기분 좋았습니다^^ 맛은 그럭저럭 괜찮아요~
미미파스타,5,5,5,"
            트러플베이컨리조또/1
          ",너무 맛있게 먹었어요!!!담에 또 시킬개요
미미파스타,5,5,5,"
            스테이크오일파스타/1,감자튀김/1
          ",자주 먹는 유일한 파스타집...
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ","사장님. 아니 행님.
이것은 평범한 스파게티가 아님다

이것은 과연 힐링 뿌으드라고 불리어도 될만한 맛임다.

저는 그날 스테이크 크림 스파게티를 시켰지만,
정작 제가 먹은 것은 뜨~끈한 설농탕이었슴다.

한 숟갈 뜬 후부터 정신 없이 제 뱃속으로 들어가는 동안, 속과 마음이 동시에 따듯해지는 그런 맛이었슴다.

어느새 국물 한 방울까지 손가락으로 훔쳐내
쪽쪽 빨아먹는 자신을 발견했음다.

다음에도 기대하겠슴다.
아아.. 힐링 된다..."
미미파스타,5,5,5,"
            스테이크크림 파스타/1,척아이롤 스테이크 180g/1
          ",와 진짜 너무 맛있어요.. 담에도 또시켜먹을게요
미미파스타,5,5,5,"
            트러플베이컨리조또/1(사이드 추가 선택(마늘빵)),척아이롤 스테이크 180g/1
          ",배부르고 맛있아용 ㅎㅎㅎ 고기는 좀 식어서 아쉬워요 ㅠ
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",맛있게 먹었습니다. 최고
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ","나쁘지 않아요! 
다만 고기가 좀 퍽퍽했어요 ㅠ"
미미파스타,5,5,4,"
            불닭치즈리조또（보통맛）/1(사이드 추가 선택(면 or 리조또1.5배 추가))
          ",뭘 주문해도 최소 중간은 하니 오히려 고민이 되는 집
미미파스타,5,5,5,"
            베이컨버섯크림 파스타/1
          ",배달빼고 만족합니다.
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",맛있어요!!!!!!
미미파스타,5,5,5,"
            스테이크크림 파스타/1(사이드 추가 선택(마늘빵))
          ",3일만에 또 시켜 먹었습니다!!
미미파스타,5,5,3,"
            스테이크크림 파스타/1(사이드 추가 선택(스테이크 100g 추가))
          ","처음 시켜봤는데 정말 맛있네요 
앞으로 당골 할게요 사장님 번창하세요"
미미파스타,4,5,2,"
            스테이크크림 파스타/1
          ","가격대비 적당한 맛, 가격대비 풍족한 양(소고기 혜자), 배달은 60분 이내 도착이라 떴고 60분에 딱맞춰 도착했음"
미미파스타,2,3,5,"
            스테이크오일파스타/1
          ",맵고 짜기만 하네요. 맛 크게 따지지 않는데 이건 좀 실망
미미파스타,5,5,5,"
            해산물토마토파스타（보통맛）/1(사이드 추가 선택(스테이크 100g 추가))
          ",처음 시켜봤는데 양도 많고 맛있네요 다만 토마토맛이 많이 안나서 아쉬웠어요ㅜㅜ 다음엔 다른거 시켜먹어볼게요
미미파스타,4,5,5,"
            스테이크크림 파스타/1
          ",스테이트양도 많고 소스도 적당하고 면도 불지 않고 맛있었는데 베이컨에서 짭조름한 맛이 아니라 시큼(?)한 맛이 나서 좀 아쉬웠습니다!
미미파스타,5,5,5,"
            매콤새우크림 파스타/1
          ",오늘도 완전 만족! 맛있게 잘 먹었습니다
미미파스타,5,5,5,"
            바질토마토파스타/1
          ",맛있게 먹었습니다!
미미파스타,5,5,5,"
            매콤새우크림 파스타/1
          ",존맛탱탱탱구리 ~~~~
미미파스타,5,5,5,"
            매콤새우크림 파스타/1
          ",맛있어요~~ 서비스로 온 샐러드도 진짜 좋았어요 ㅎ
미미파스타,5,4,5,"
            매콤새우크림 파스타/1,트러플베이컨리조또/2,감자튀김/1
          ",맛있었습니다~ 다만 바빠서 그런건지 요청사항을 못보신 것 같더라구요. 그 점이 조금 아쉬웠습니다 💧
미미파스타,5,5,4,"
            매콤새우크림 파스타/1
          ",며칠만에 또시켜먹어요 !!
미미파스타,5,5,5,"
            매콤새우크림 파스타/1,비프로제리조또（보통맛）/1
          ","양 많고 맛있었습니다.
근데 리조또에서는 소스가 다 풀리지 않은건지 뭔가 푸석푸석한 덩어리가 입안에 남아 맴도는게 있었습니다. 이 부분만 개선하시면 좋을 것 같습니다."
미미파스타,5,5,5,"
            스테이크크림 파스타/1(사이드 추가 선택(사이다 355mL))
          ",미미!! 말그대로 중국어 미미!
미미파스타,5,5,5,"
            에그인헬/1
          ",여기 에그인헬 쳐돌이 바로저에요 넘 맛있구 양도많고 다른것두 먹구싶은데 이거 넘 맛있어서 ㅠㅜ
미미파스타,5,5,5,"
            스테이크오일파스타/1(사이드 추가 선택(면 or 리조또1.5배 추가))
          ",굿 ㅅㅅㅅㅅㅅㅅㅅㅅㅅ
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",아 진짜 맛있네요~ 인기 있을 만해요
미미파스타,5,5,5,"
            비프로제파스타（안앱게）/1,트러플베이컨리조또/1
          ",맛있게 잘먹었어요^^
미미파스타,5,5,5,"
            스테이크크림 파스타/1(사이드 추가 선택(마늘빵,면 or 리조또1.5배 추가,바게트))
          ",맨날 시켜먹어요.. 넘 마시씀..
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",너무 배고팠는데 정말 맛있게 잘 먹었습니다!
미미파스타,5,5,1,"
            스테이크크림 파스타/1(사이드 추가 선택(샐러드))
          ",양 엄청 많고 맛있어요~~~~
미미파스타,3,3,1,"
            스테이크크림 파스타/1(사이드 추가 선택(면 or 리조또1.5배 추가))
          ",배달이 너무너무 늦네요
미미파스타,3,3,5,"
            스테이크크림 파스타/1(사이드 추가 선택(면 or 리조또1.5배 추가,바게트,스테이크 100g 추가))
          ",배달이 많이 늦네요
미미파스타,5,5,3,"
            매콤새우크림 파스타/1
          ",요청 잘 들어주시고 맛있게 먹었습니다 .
미미파스타,5,5,4,"
            치킨로제파스타（보통맛）/1
          ",맛나게먹겠습니당:)
미미파스타,5,5,5,"
            스테이크크림 파스타/1,비프로제리조또（보통맛）/1
          ",맛있어요ㅇㅇㅇㅇㅇㅇㅇ
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ","시켜먹는 파스타 중에 가장 맛있는 집
따뜻하고 맛있게 냠냠"
미미파스타,5,5,5,"
            매콤새우크림 파스타/1
          ",또 시켰어요 ㅎㅎ 잘먹었습니다 ㅎㅎ
미미파스타,3,5,5,"
            스테이크크림 파스타/1(사이드 추가 선택(스테이크 100g 추가))
          ",고기가 너무 질김 턱아플정도
미미파스타,5,5,5,"
            스테이크크림 파스타/1(사이드 추가 선택(마늘빵))
          ",빠른 배달과 따뜻한 음식 감사합니다.
미미파스타,5,5,5,"
            매콤새우크림 파스타/1,스테이크오일파스타/1
          ","미미파스타는 진짜.. 최고죠. 일단 진짜 맛있어요. 재료도 아끼지 않고 정말 그저 갓 파스타집... 추가적으로!!! 면도 하나도 안 불고, 링귀니면? 같은 것도 넘 좋고, 양도 많고, 리뷰이벤트로 오는 샐러드도 늘 싱싱해요. 피클도 넉넉하게 주시구요 . 파스타 땡긴다? 그 날은 미미파스타입니다. 사장님 오늘도 감사히 맛나게 잘 먹었습니다!"
미미파스타,5,5,4,"
            스테이크크림 파스타/1(사이드 추가 선택(마늘빵,면 or 리조또1.5배 추가,바게트))
          ",스테이크 파스타 진짜 마싯네요
미미파스타,3,4,5,"
            매콤새우크림 파스타/1
          ",먹다가 문제가 생겨 전화드리긴했는데 잘받았습니다.
미미파스타,5,5,5,"
            치킨로제파스타（보통맛）/1,비프로제파스타（보통맛）/1(사이드 추가 선택(콜라 355mL))
          ",잘먹었습니다 번창하세용
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",와 진짜 배달파스타가 이렇게 푸짐한가요 대박
미미파스타,5,5,5,"
            매콤새우크림 파스타/1(사이드 추가 선택(마늘빵,바게트))
          ",넘넘넘 맛있어요 파스타 엄청 좋아해서 여기저기 시켰는데 여기로 그냥 정착해버림...
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",맛있게 잘 먹었습니다 .
미미파스타,5,5,5,"
            세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(스테이크크림파스타),사이드 추가 선택(사이다 355mL,면 or 리조또1.5배 추가))
          ",맛있게 잘먹었습니다.
미미파스타,5,5,5,"
            스테이크오일파스타/2
          ",5555555555
미미파스타,5,5,5,"
            스테이크크림 파스타/1(사이드 추가 선택(면 or 리조또1.5배 추가))
          ",양도많고 맛있어요~~
미미파스타,5,5,5,"
            베이컨할라피뇨오일파스타/1(사이드 추가 선택(면 or 리조또1.5배 추가))
          ","오일파스타가 생각날 때면 항상 주문하는데.. 오랜만의 주문이네요. 양도 많이 주시고 간도 적당하고 맛있습니다~
덕분에 맛난 저녁이네요 감사합니다~"
미미파스타,5,5,5,"
            스테이크오일파스타/1(사이드 추가 선택(감자튀김))
          ",맛있게 잘 먹었어요!
미미파스타,5,5,4,"
            해산물해장파스타/1
          ",맛있음!!!!속풀림
미미파스타,4,5,5,"
            스테이크오일파스타/1
          ",개인적 취향이지만 미디움으로 구워주셔서 핏물이 면에 스며서 좀 그랫구요 제입맛엔 좀 짜더라구요 배달 다른 리뷰보고 늦을줄 알았는데 제시간에 잘왔네요
미미파스타,3,4,1,"
            세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(매콤새우크림파스타)),스테이크크림 파스타/1
          ",면이 조금 아쉬웠지만 소스는 정말 맛있었습니다!'
미미파스타,5,5,5,"
            비프로제파스타（보통맛）/1
          ",맛있습니다!! 굳굳
미미파스타,5,5,5,"
            스테이크오일파스타/1(사이드 추가 선택(면 or 리조또1.5배 추가))
          ","배달이 너무 늦어져서 당황했지만…
파스타 잘 먹었습니다 😋"
미미파스타,5,5,5,"
            비프로제리조또（보통맛）/1
          ","넘맛있어요진심...
또시켜야징"
미미파스타,4,5,5,"
            새우오일파스타/1
          ","맛있어요~
잘먹었습니당"
미미파스타,5,5,5,"
            트러플베이컨리조또/1
          ",처음 시켜먹었는데 맛있어서 종종 시켜먹으려해요
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ","양도 푸짐하고
너무 맛있어요!!
잘먹었숩니당~~~"
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ","배달예상시간보다 빨리 온데다가 보온팩에 한번 넣은 상태로 배달되어 배달임에도 따뜻한 파스타를 먹을수 있어서 좋았어요.
양도 많았고 소스가 넉넉해서 다 먹을때까지도 마르지 않고 촉촉한 상태로 먹을수 있었습니다."
미미파스타,4,5,5,"
            스테이크크림 파스타/1
          ",처음 시켰는데 양도 많고 맛있었어요!!
미미파스타,5,5,5,"
            트러플베이컨리조또/1
          ",양도 많고 맛있고 배달도 빨랐어요 ! 맛있게 잘 먹었습니다 :)
미미파스타,5,5,5,"
            스테이크오일파스타/1
          ",앞으로 자주 먹을 것 같아요 맛있었어요
미미파스타,5,5,5,"
            치킨로제파스타（보통맛）/1
          ",진짜 고맙습니다.
미미파스타,5,5,5,"
            세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(스테이크크림파스타))
          ",배달도 시간 맞춰서 오고 음식도 맛있어요. 보온팩에 담아줘서 따뜻한 상태로 먹을 수 있었네요.
미미파스타,5,5,5,"
            해산물토마토리조또（보통맛）/1(사이드 추가 선택(스테이크 100g 추가))
          ",리뷰먹튀 ㄴ 별 5
미미파스타,5,5,5,"
            매콤새우크림 파스타/1
          ","여전히 맛있습니다!
처음엔 안매운맛이 잘안느껴져서 영수증에 적힌 메뉴를 확인했습니다.
근데 먹을수록 살짝 매콤함이 돌면서 크림에 느끼할수있는 맛을 잡아줘서 남김없이 전부 싹싹 긁어 먹었습니다!
맛있게 잘먹었습니다!!"
미미파스타,5,5,5,"
            스테이크오일파스타/1
          ",사진은 못찍었지만 고기양도 많고 오일파스탄데 제가 좋아하는 국물많은 파스타라 끝까지 촉촉하게 잘 먹었어요~~맛있었습니다
미미파스타,5,5,5,"
            해산물토마토리조또（매운맛）/1(사이드 추가 선택(스테이크 100g 추가))
          ","주문할 때마다 대만족하면서 먹어요! 
매콤한 맛 진짜 최애 매뉴!!!
왜이리 맛있고 중독적인지.."
미미파스타,5,5,5,"
            세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(스테이크크림파스타))
          ",너무마시써요 ㅠㅠ다음에도 꼭 먹으
미미파스타,5,5,5,"
            스테이크크림 파스타/1(사이드 추가 선택(바게트))
          ","소스도 양도 넉넉하니 잘먹었습니다
번창하세요~"
미미파스타,5,5,4,"
            스테이크크림 파스타/1(사이드 추가 선택(바게트))
          ",맛있네요
미미파스타,5,5,5,"
            스테이크오일파스타/1
          ",잘먹었습니다 맛있었어요
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ","배달 실수가 있었지만 바로 전화로 양해도 구하시고 배달기사분도 친절하시고 일단 맛이 아주좋네요
양도 많습니다"
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",양도 많고 너무 맛있어요
미미파스타,5,5,5,"
            비프로제리조또（보통맛）/1(사이드 추가 선택(바게트))
          ",맛과양 모두만족하고  다시주문하겟슴니다
미미파스타,5,5,5,"
            매콤새우크림 파스타/1
          ",배달도 빨랐고 맛있었어요
미미파스타,5,5,3,"
            스테이크크림 파스타/1(사이드 추가 선택(면 or 리조또1.5배 추가)),에그인헬/1
          ",너무 맛있게 잘먹었습니다 스테이크파스타 강추
미미파스타,5,5,5,"
            스테이크크림 파스타/1,매콤새우크림 파스타/1
          ",양도많고 맛있어요 굳굳
미미파스타,5,5,5,"
            불닭치즈리조또（보통맛）/1(사이드 추가 선택(콜라 355mL,마늘빵)),에그인헬/1
          ",맛있어요! 적당히 매콤하고 양 많아서 좋아요!
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",연속으로 이틀 먹었네여 너무 맛있어요
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",배달은 좀 걸렸지만 맛있게 먹었습니다 .
미미파스타,5,5,4,"
            스테이크크림 파스타/1
          ",여기서는 항상많아먹어요
미미파스타,5,5,5,"
            세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(매콤새우크림파스타))
          ",너무 너무 맛있게 먹었습니다.
미미파스타,5,5,5,"
            매콤새우크림 파스타/1
          ",양도많고 맛있어요 ㅎ
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",맛ㅆ어요
미미파스타,5,5,5,"
            스테이크오일파스타/1,콜라355mL/1,마늘빵/1
          ",항상 맛있게 먹고있습니다!!
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",양도 적당하고 맛은 정말있습니다
미미파스타,5,5,4,"
            스테이크오일파스타/1
          ",80분 걸린다고 떴는데 100분 걸렸습니다..돌도 맛있을거같아요. 매번 넘 잘 먹는데 배달만 개선이 되면 더 좋을거같아요 싸장님 ㅠㅠㅠㅠㅠ
미미파스타,5,5,5,"
            베이컨버섯크림 파스타/1,감자튀김/1
          ","저녁 식사시간에 주문해서 한시간 넘게 걸릴줄 알았는데 40분정도에 왔어요 받을때 엄청 따뜻 뜨거웠고 양도 많고  맛있어서 만족이요 
감자튀김도 맛있었어요"
미미파스타,5,5,5,"
            베이컨버섯크림 파스타/1,치킨로제파스타（보통맛）/1
          ",양 엄청 많아요. 포장했는데도 식지 않고 엄청 뜨겁네요. 너무 맛있게 잘 먹었네요 :)
미미파스타,5,5,5,"
            스테이크오일파스타/1
          ",어제 너무 맛있게 먹어서 오늘 또 시켜 먹었는데 이게 진짜 진짜 맛있네요 리뷰가 많은 이유가 있었어요 방금 다 먹었는데 또 먹고 싶어짐...
미미파스타,5,5,5,"
            베이컨버섯크림 파스타/1
          ",좋아요 제가 소스 많이달라했는데진짜로많이주시고 배달도 70분이라고하셨는데 30분안에오신것같아요 너무행복한식사였습니다 제가 속이안좋았는데도먹고싶어서시켰는데 저남은거아빠가먹어주셨어요  다드셨어요ㅎㅎ담에언니랑조카랑또시킬께요^^
미미파스타,4,5,5,"
            척아이롤 스테이크 180g/1
          ",이틀에 한번 꼴로 시켜먹는데 오늘은 소스가 안와서 너무…맛이..
미미파스타,5,5,2,"
            스테이크크림 파스타/1,새우오일파스타/1
          ",너무너무 맛있습니당~~~~~ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ
미미파스타,5,5,5,"
            해산물토마토파스타（보통맛）/1
          ",양도 많고 해물도 넉넉해서 좋았어요 맛있게 잘 먹었습니다!바게트도 너무 맛있네요 파스타 소스에 찍어먹으면 극락
미미파스타,5,5,5,"
            스테이크크림 파스타/1(사이드 추가 선택(스테이크 100g 추가))
          ",배달도 빠르고 맛있어요!!!
미미파스타,5,5,5,"
            치킨로제파스타（보통맛）/1,트러플베이컨리조또/1
          ","보온팩? 같은 곳에 넣어져 있어서 날씨가 추운데도 따뜻한 음식을 먹을 수 있었어요! 
양도 푸짐하고 맛도 있어서 나중에 또 시켜먹을 것 같네요!
치킨로제는 생각했던 것보다 매콤했어요:)매콤한 맛이 전혀 없는 맛을 생각했는데 생각했던 것 보다는 살짝 매콤한 맛이 있었어요. 아주 살짝ㅎㅎ
잘 먹었습니다:)"
미미파스타,5,5,4,"
            스테이크오일파스타/1(사이드 추가 선택(면 or 리조또1.5배 추가))
          ",넘 맛있어서 또 시켰어요 ㅎㅎ
미미파스타,5,5,5,"
            매콤새우크림 파스타/1,스테이크오일파스타/1
          ","맛있게 잘 먹었습니다
배달이 많이 늦지만 맛있네요"
미미파스타,5,5,5,"
            치킨로제파스타（보통맛）/1(사이드 추가 선택(바게트,스테이크 100g 추가))
          ",배달 쪼오금(5분?) 늦었는데도 음식이 맛있어서 너무 맛있데 먹었습니당!ㅎㅎ
미미파스타,5,5,5,"
            매콤새우크림 파스타/1
          ","처음 주문하는데 맛있네요! 파스타면이 두툼하고 재료들고 큼직하고 아낌없이 들어있어서 씹는맛이 풍성해서 좋았어요~~ 양도 많고 배달비도 착하네요~~ 
주문하고 배달도착까지는 딱 70분 걸렸어요~ 또 주문할께요!"
미미파스타,5,5,3,"
            세트（파스타or리조또中 택1＋샐러드＋바게트＋윙）/1(메뉴 선택(스테이크크림파스타))
          ",양도 푸짐하고 모든 음식이 너무 맛있었어요. 잘먹었습니다.
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",정말 맛있게 먹었고 청양고추가 들어가 있어서 안 물리게 먹을 수 있었어요 양이 정!!!!!말 많아서 두끼에 나눠먹었습니다 스테이크도 맛있었어요 굿!!
미미파스타,5,5,5,"
            스테이크크림 파스타/1
          ",맛있고 푸짐하게 잘 먹었습미다
미미파스타,5,5,3,"
            매콤새우크림 파스타/1,척아이롤 스테이크 180g/1(사이드 추가 선택(사이다 355mL)),마늘빵/1
          ",와…여러군대 비교해서 주문했는데 후회없네요!!
