업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
수제전통육개장&동치미냉면전문점,22시간 전,5,5,5,"
            열무물냉면/1(추가 선택(곱배기 추가 가능)),갈비탕/1(추가 선택(일반),추가 선택(일반))
          ","열무물냉면 사각얼음에 비주얼은 최고
다만 열무김치가 좀더 숙성됨 더맛날듯요
개인취향이겠지만 배달도깔끔포장 좋네요"
수제전통육개장&동치미냉면전문점,어제,5,5,5,"
            전통수제육개장 /1(추가 선택(곱배기 추가 가능))
          ",건더기도 많고 맛있네요. ㄷ
수제전통육개장&동치미냉면전문점,2일 전,5,5,5,"
            동치미물냉면/1(추가 선택(일반)),매콤한고추만두/1(추가 선택(일반))
          ",깔끔하고 시원한 맛이었어요
수제전통육개장&동치미냉면전문점,4일 전,5,5,5,"
            동치미물냉면/1(추가 선택(곱배기 추가 가능)),수제양지소고기떡만두국/1(추가 선택(곱배기 추가 가능)),전통수제육개장 /1(추가 선택(곱배기 추가 가능))
          ","배달 예정시간보다 빨리 오고 음식도 전체적으로 괜찮았어요ㅎ 육개장이 되게 칼칼해요, 막 맵다기보단. 고기가 좀 질기긴 했지만 잘게 찢겨져있어서 큰 문제 없고 당면 많은 게 취저였어요ㅎ 그 외 건더기도 꽤 있는 편. 떡만두국에 떡이 생각보다 많진 않았는데 만두가 큼지막해서 좋았고 역시 양지는 조금 퍽퍽하고 질겼... 냉면에 오이가 많이 들어가서 개인적으론 호!! 육수 많이 요청드렸는데 반영이 안 된거 같아 그 부분 조금 아쉬웠던거 빼곤 잘 먹었습니다ㅎ 세가지 메뉴 전부다 재주문의사 있어요ㅎ 또 이용할게요:)"
수제전통육개장&동치미냉면전문점,5일 전,5,5,5,"
            열무비빔국수/1(추가 선택(일반)),동치미물냉면/1(추가 선택(곱배기 추가 가능))
          ","냉면 맛있어여 ㅎㅎ
열무국수는 면이 좀 오동통해용"
수제전통육개장&동치미냉면전문점,2022년 3월 19일,5,5,5,"
            갈비탕/1(추가 선택(곱배기 추가 가능),추가 선택(일반))
          ","너~~ 무 맛있어요👏🏻👏🏻
또 시켜먹을게요
양도 많아요
감사합니다💗💗"
수제전통육개장&동치미냉면전문점,2022년 3월 18일,5,5,5,"
            열무비빔국수/1(추가 선택(곱배기 추가 가능)),매콤한고추만두/1(추가 선택(일반)),전통수제육개장 /1(추가 선택(곱배기 추가 가능)),갈비탕/1(추가 선택(곱배기 추가 가능),추가 선택(일반))
          ",맛도 좋고 양도 많네요.
수제전통육개장&동치미냉면전문점,2022년 3월 17일,5,5,5,"
            수제양지소고기떡만두국/1(추가 선택(곱배기 추가 가능))
          ",처음 시켯는데 맛있어요~~
수제전통육개장&동치미냉면전문점,2022년 3월 15일,5,5,5,"
            전통수제육개장 /1(추가 선택(곱배기 추가 가능))
          ",맛나게 먹었어요..
수제전통육개장&동치미냉면전문점,2022년 3월 7일,2,5,2,"
            비빔냉면/1(추가 선택(일반)),반반냉면/1(추가 선택(일반)),매콤한고추만두/1(추가 선택(곱배기 추가 가능))
          ","냉면들은 분식집 냉면 수준이고, 주문후 1시간 30분 정도 후에나 도착하여 면이 떡이 되어 온 걸 국물을 부어 먹다 말았습니다"
