업체명,맛,양,배달,주문메뉴,상세리뷰
열봉이-동대문본점,5,5,5,"
            A 열날개1인세트/1(메뉴 선택(계란찜),추가선택(참치마요（속재료）추가（참치마요주먹밥）)),열닭발/1
          ",잘먹었습니다. 덜 맵게 요청하면 가능할까요?
열봉이-동대문본점,5,5,5,"
            직화튤립닭발/1,계란찜/1,누룽지탕/1
          ",역시나 맛나용 ㅋㅋ 요기요주문 다시 되서 조아요
열봉이-동대문본점,5,5,5,"
            （New） G. 직화튤립닭발세트/1(메뉴 선택(계란찜))
          ",맥주한잔 열봉이 한봉 너무 맛있어!!
열봉이-동대문본점,5,5,5,"
            열닭발/2
          ",매운거 생각날 때 자주 먹어요~ 항상 맛있어요!
열봉이-동대문본점,5,5,5,"
            C 열봉이 2인세트（열봉이 2인＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜))
          ",불맛 확실하네요~! 첫 입은 매콤한 정도인데 먹다보니까 맵다라구요 계란찜도 맛있었어요 ㅎㅎ
열봉이-동대문본점,5,5,1,"
            C 열봉이 2인세트（열봉이 2인＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜))
          ",배달도 빠르고 맛있었어요
열봉이-동대문본점,5,5,5,"
            양념닭똥집/1,계란찜/1
          ","맛있습니당 단골이라 자주 시켜먹아요 근데 이번에 배달을 1층 공동현관문 앞애 두고가셔서... 하마터면 음쓰로 착각하고 버릴뻔 했네요.. 굳이 호수까지 적혀있는데..
쓰레가통 옆에 두고가셔서 이런적은 처음이라 좀 황당했어요 ;;"
열봉이-동대문본점,5,5,5,"
            A 열봉이세트（열봉이＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜))
          ","단골집이네요, 정기적으로 꼭 먹게되는 맛"
열봉이-동대문본점,5,5,5,"
            A 열봉이세트（열봉이＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜))
          ",오랭만에 먹었는데 역시 맵고 맛있어요.특히 계란찜은 여기가 최고
열봉이-동대문본점,5,5,4,"
            A 열봉이세트（열봉이＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(누룽지탕))
          ",정말 맛있어여~ 또 주문 할거 같아요
열봉이-동대문본점,4,3,3,"
            A 열봉이세트（열봉이＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜))
          ",역시 믿고 시키는 열봉이!! 언제나 처럼 변함없는 맛있게~~ 매운 열봉이 였어요!! 숯불에서 군운듯한 불향과 함께 알싸하게 매운데 너무 맛있어서 중독되는 그런맛!! 다만 양이 적어 아쉬웠는데 원래 그 정량인걸 알았지만 5덩어리 였나 4 덩어리 들어 있음 1인분 맞아요~~
열봉이-동대문본점,5,5,5,"
            A 열봉이세트（열봉이＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜))
          ",단골입니다 맛있어요 근데 배달비 너무 오른듯..
열봉이-동대문본점,5,3,5,"
            A 열봉이세트（열봉이＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜))
          ","1인분같은 2인분이 왔지만 배달하시는분이 과하게 친절하시고, 배달도 생각보다 일찍 왔어요.
음식맛은 매우 맛있었지만 입맛만 다셨네윰.
야식치고 매우 소식하고 건강한 느낌이 들었습니다."
열봉이-동대문본점,5,5,5,"
            뼈없는닭발/1,주먹밥/1
          ",매콤하니 너무 맛있엇어요 !!!
열봉이-동대문본점,5,5,5,"
            C 열봉이 2인세트（열봉이 2인＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜),C세트 메뉴 변경(열봉이->열닭발로 변경)),콜라 355mL/2
          ",맛있습니다!~:^^
열봉이-동대문본점,5,5,5,"
            A 열봉이세트（열봉이＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜)),콜라 355mL/2
          ","넘 맛있어요
열봉이랑 계란찜 최고에욤"
열봉이-동대문본점,5,5,5,"
            열닭발/2
          ","불맛 살아있는 열봉이 열닭발
맛있어욤"
열봉이-동대문본점,5,5,2,"
            열닭발/2
          ","늘 변함없이 맛있어요
주기적으로 먹어줘야함ㅎㅎ"
열봉이-동대문본점,4,4,5,"
            A 열봉이세트（열봉이＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(누룽지탕))
          ",단골이라 늘 시켜먹어요 이번에 90분 배달은 진짜 좀 심각한거같긴한데 주문이 많겠죠 일회용품 제외하고싶은데 비닐장갑이랑 자르는칼은 별도옇음 좋겠어요 일회용숟가락젖가락은 안써서 제외했더니 암것도 없오요 ㅜㅜ
열봉이-동대문본점,5,5,5,"
            B 열닭발세트（열닭발＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜))
          ",굿~~<<<<<<~
열봉이-동대문본점,5,5,5,"
            오돌뼈/1,공기밥/1
          ",오늘도 맛나게먹었습니다ㅋㅋ
열봉이-동대문본점,5,5,5,"
            열닭발/2
          ",맛있어요 중독성 대박
열봉이-동대문본점,5,5,4,"
            D 오돌이세트（오돌뼈＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜))
          ",역시 맛있게 잘먹었습니다😀
열봉이-동대문본점,4,5,5,"
            열봉이/1,열닭발/1,주먹밥/1
          ","열봉이 하나 열닭발 하나 주먹밥 먹었어요
혼자먹기엔 누룽지나 계란찜 세트가 너무 많아서 배달 가격 맞추려고 항상 이렇게 주문하는데 역시나 많네요ㅋ
오늘은 뼈가 좀 잘 부서져서 먹기힘들었지만 잘먹었습니다"
열봉이-동대문본점,5,5,5,"
            A 열봉이세트（열봉이＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜))
          ","다른지역으로 이사갔다가 생각나서 죽는 줄 알았네요,,, 
진짜,,, 맛있고 친절하시고,,,, 내가 누울 자린 여기다,,,,, 웬만해서는 배달시키면 안주는 양배추샐러드를 따로 포장까지 해서 주시는 멋진 곳,,,
계란찜 양이 너무 많아서 둘이 먹어도 넘치는 멋진 곳,,,, 
사장님 백년만년 영업해주세요 S2"
열봉이-동대문본점,5,5,5,"
            열봉이/1,열닭발/1
          ","주기적으로 먹어줘야 하는 열봉이 열닭발
진짜 맛나요♡"
열봉이-동대문본점,5,5,5,"
            A 열봉이세트（열봉이＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜)),열닭발/1
          ",잘먹었습니다 ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ
열봉이-동대문본점,5,4,5,"
            열닭발/4
          ",기분이 울적하고 스트레스 받을때 최고인듯... 양이 조금 적긴하지만요  여러번 주문해서 먹었지만 늘 맛있네요 오늘도 잘 먹겠습니다 새해복많이 받으세요
열봉이-동대문본점,5,5,5,"
            A 열봉이세트（열봉이＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜)),열닭발/1
          ",진짜 맛있어요!!! 대박!!!
열봉이-동대문본점,5,5,5,"
            A 열봉이세트（열봉이＋주먹밥＋계란찜or누룽지탕）/1(계란찜／누룽지탕 선택(계란찜)),마약김치볶음밥/1
          ",늘 그렇듯 맛있어요
열봉이-동대문본점,5,5,4,"
            열봉이/1,열닭발/1,주먹밥/1
          ","언제 먹어도 맛있어요
중독성 강한 맛♡"
