업체명,맛,양,배달,주문메뉴,상세리뷰
브라더양꼬치&마라탕-동대문점,5,5,5,"
            양갈비살 /1(약속후기 추가 선택(건두부무침)),후랑크소시지구이/1
          ","지난번엔 양꼬치, 오늘은 양갈비를 먹어봤는데
오늘도 맛있게 잘 먹었습니다!
다 먹고나서 포만감은 좀 덜하지만 그래도 배달비도 안받으시고 리뷰 서비스도 주시고 ㅎㅎ 감사합니다."
브라더양꼬치&마라탕-동대문점,5,5,5,"
            마라탕/1(맛 선택(3단계 아주매운맛（말그대로 아주매운맛）),마라탕 재료 선택(옥수수온면,스모크햄,비엔나,알배기,숙주,새송이버섯,팽이버섯,목이버섯,백목이버섯,완자,청경채,선택안함),고기 추가 선택(양고기200g 추가),약속후기 추가 선택(사장님맘대로))
          ","혼자먹으려고 시켰는데 이정도면 동네잔치열어도 될정도의 양이오,
맛은 한술 떠묵자마자 기분이 낭낭해지는게 이게 마라탕이라는걸 알려주는것이지요~ 잘먹겠습니다"
브라더양꼬치&마라탕-동대문점,5,5,5,"
            마라탕/1(맛 선택(1단계 약간매운맛),마라탕 재료 선택(옥수수온면,비엔나,건두부,푸주,메추리알,알배기,느타리버섯,새송이버섯,팽이버섯,완자,튀김두부,선택안함),고기 추가 선택(소고기100g 추가,쯔마장 추가),재료 추가 선택(옥수수면 추가),약속후기 추가 선택(캔음료))
          ",오늘도 너어무 맛있어요
브라더양꼬치&마라탕-동대문점,5,5,4,"
            마라탕/1(맛 선택(2단계 매운맛（신라면보다 매워요）),마라탕 재료 선택(중화당면（일반당면）,넙적당면,옥수수온면,스모크햄,비엔나,건두부,두부피,푸주,팽이버섯,목이버섯,백목이버섯,분모자),고기 추가 선택(소고기100g 추가),재료 추가 선택(비엔나 추가),약속후기 추가 선택(캔음료))
          ",배달은 기사님이 안잡혀서 좀 늦었지만! 음식도 마싯구 양도 많아요 한가지 아쉬운게 있다면 약속 후기 캔음료가 안왔어요
브라더양꼬치&마라탕-동대문점,5,5,5,"
            마라탕/1(맛 선택(1단계 약간매운맛),마라탕 재료 선택(중화당면（일반당면）,넙적당면,옥수수온면,건두부,두부피,푸주,알배기,숙주,팽이버섯,백목이버섯,분모자,청경채),고기 추가 선택(소고기100g 추가),재료 추가 선택(푸주 추가),약속후기 추가 선택(캔음료))
          ",양도 지인짜 많고 맛있어요! 근데 1단계는 너무 안매워서 다음부턴 2단계로 시키려구요 ㅎ 양이 진짜 많아요
브라더양꼬치&마라탕-동대문점,5,5,5,"
            마라양꼬치 /1(약속후기 추가 선택(건두부무침)),소사태 수육무침/1
          ","마라양꼬치먹으러 항상가던곳이있었는데 집에서시켜먹으려고보니 마라양꼬치파는곳이 있어도 고민되었어요
마라양꼬치 맛있네요 근데 소사태수육 리뷰보고 걍시켜봤는데 리뷰그대로 냄새같은거 안나고 소스도 제스타일이었습니다  주말 혼술할때 또시킬께요 아 그리고 서비스도 잘먹겠습니다"
브라더양꼬치&마라탕-동대문점,5,5,5,"
            마라탕/1(맛 선택(1단계 약간매운맛),마라탕 재료 선택(중화당면（일반당면）,넙적당면,비엔나,건두부,두부피,푸주,숙주,팽이버섯,목이버섯,백목이버섯,연근,청경채),고기 추가 선택(소고기100g 추가),약속후기 추가 선택(캔음료)),멘보샤＋스위트칠리소스/1
          ",혼술하고싶어서 시켰는데 역시 너무 맛있었어요! 오늘 첫주문인데 다음에 또 시켜먹을게요:)
브라더양꼬치&마라탕-동대문점,3,3,5,"
            양꼬치 /1,후랑크소시지구이/1
          ","언젠가 한번은 양고기를 먹어보고 싶었는데,
대식가는 아닌지라 혼자 식당에 가기도 뭐하고
직접 사다 먹자니 가족들이 양고기를 안좋아하고...
그러다 우연히 요기요에서 발견하고
알바하는데 근처라 주문해봤어요.

냄새를 잡으려고 이렇게 하신건지는 모르겠으나
간이 매우 세서 밥 없이 먹기에는 많이 짜요.
밥과 함께 먹어야한다는 점을 생각하면
일인분으로 딱 적당한 양인것같습니다.
지금까지 양고기를 먹어본 적이 없어서
이게 일인분으로 적당한 가격인지는 모르겠지만요."
브라더양꼬치&마라탕-동대문점,5,5,5,"
            양꼬치 /1(사이드 추가 선택(미니전 手抓饼 추가),약속후기 추가 선택(건두부무침))
          ",양꼬치 오랜만에 먹는데 맛있네요
브라더양꼬치&마라탕-동대문점,5,5,5,"
            양꼬치 /1(꼬치 추가 선택(양꼬치 5개 추가))
          ",리뷰 이벤트 신청한다그러고 까먹고 주뮨했네요 ㅎㅎ.. 맛있어요 깔끔하구!
브라더양꼬치&마라탕-동대문점,5,5,2,"
            양꼬치 /1(사이드 추가 선택(미니전 手抓饼 추가),약속후기 추가 선택(사장님맘대로))
          ","마감시간이라 그랬을까요 상황을 이해못하는것은 아니나 그래도 익스프레스인데 배달이 너무너무너무...... 오래걸렸네요. 주문접수는 10시반인데 10시 50분에 40분내외 배달예정 알림오고 도착은 12시에 했습니다. 
음식은 식었지만 좋았습니다. 근데 고기아래 소금 기름이 깔려있어서 먹으면 먹을수록 너무 짰어요. 배달이 늦어서 고기에 점점 더 간이 밴 느낌이라... 바로먹으면 괜찮을것 같구요."
브라더양꼬치&마라탕-동대문점,5,5,5,"
            양갈비살 /1(사이드 추가 선택(미니전 手抓饼 추가),약속후기 추가 선택(캔음료))
          ",양꼬치 너무 맛있어서 이번에 양갈비도 먹어봤어요~ 양갈비도 진짜 맛있게 잘 먹었습니다
브라더양꼬치&마라탕-동대문점,4,3,5,"
            SET 2/1(약속후기 추가 선택(캔음료))
          ",양이 살짝 아쉽긴 했지만 맛있었습니다 그래도 밥 두공기 정도로는 적당한거 같아요👍🏻
브라더양꼬치&마라탕-동대문점,5,5,5,"
            양꼬치 /1(약속후기 추가 선택(건두부무침),꼬치 추가 선택(마라양꼬치 5개 추가))
          ",잘먹었습니다 . 맛있네요
브라더양꼬치&마라탕-동대문점,5,5,5,"
            SET 3/1(맛 선택(1단계 약간매운맛),재료 추가 선택(푸주 추가,분모자 추가),약속후기 추가 선택(건두부무침))
          ",맛나요 잘먹었습니다. 다음에도 잘부탁드려요~~^^
브라더양꼬치&마라탕-동대문점,5,4,5,"
            양꼬치 /1(약속후기 추가 선택(건두부무침)),매운치킨봉구이/1
          ",맛도 좋았고 배달도 빨랐지만 양이 좀 적은 것 같네요.. 리뷰약속 했는데 아무것도 안 왔구요..ㅎㅎ 다음엔 좀 더 신경 쓰시길 바래요. 번창하세요
