업체명,맛,양,배달,주문메뉴,상세리뷰
빙달-충무로점,5,5,5,"
            망고타피오카펄빙수（연유 미포함）  /1(사이즈 선택(1~2人),토핑 추가 선택(팥 추가))
          ",나쁘지않습니다?_?
빙달-충무로점,5,5,5,"
            베리베리굿 생딸기（Berry Very Good）빙수 （연유 미포함）  /1(토핑 추가 선택(연유 추가))
          ",맛있어용ㅇㅇㅇㅇㅇㅇ
빙달-충무로점,5,5,5,"
            베리베리굿 생딸기（Berry Very Good）빙수 （연유 미포함）  /1,인절미 토스트/1
          ",맛있어요! 배달도 빠르고 굿굿
빙달-충무로점,5,5,5,"
            생딸바빙수（연유 미포함）  /1(토핑 추가 선택(요거트 소스 추가))
          ",맛있어용~~~!!!
빙달-충무로점,5,5,5,"
            오레오티라미수빙수（연유 미포함）   /1(사이즈 선택(1~2人),토핑 추가 선택(연유 추가)),망고타피오카펄빙수（연유 미포함）  /1(사이즈 선택(1~2人),토핑 추가 선택(연유 추가))
          ",처음 시키는데요! 맛있습니다!
빙달-충무로점,5,5,5,"
            딸기슈~빙수（연유 미포함）  /1(사이즈 선택(1~2人))
          ",달달하니 맛있게 잘 먹었네요
빙달-충무로점,5,3,5,"
            청포도 요거빙수（연유 미포함）  /1
          ",사진은 실수로 못 찍고 먹었는데 진짜 너무 맛있었어요ㅜㅜ 얼음까지도 맛있어서 다음에도 기회가 되면 꼭 다시 시키고 싶어요! 그런데 양이 조금 아쉬웠어요ㅜㅜ
빙달-충무로점,5,5,5,"
            팥빙수（연유 미포함） /1(사이즈 선택(3~4人))
          ",사진은 못올렸네요 빙수 전문점에 걸맞게 맛있게 잘 먹었습니다  강추합니다.
빙달-충무로점,5,5,5,"
            팥빙수（연유 미포함） /1(사이즈 선택(1~2人),토핑 추가 선택(연유 추가,인절미 추가))
          ","맛있고 양도많아요
배달도 빨라서좋았어요"
빙달-충무로점,5,5,5,"
            팥빙수（연유 미포함） /1(사이즈 선택(1~2人),토핑 추가 선택(치즈케익 추가))
          ",굿
빙달-충무로점,5,5,5,"
            딸기슈~빙수（연유 미포함）  /1(사이즈 선택(3~4人),토핑 추가 선택(연유 추가))
          ",연유 추가해서 더 맛있게 먹었어요
빙달-충무로점,5,5,5,"
            딸기슈~빙수（연유 미포함）  /1(사이즈 선택(1~2人),토핑 추가 선택(연유 추가))
          ",예상보다 작긴 했지만 맛있어요~ 우유얼음이 다른곳보다 진한느낌이예요 ㅋㅋ 연유는 따로 추가안해도 맛있을것같네요
빙달-충무로점,5,5,5,"
            우유눈꽃（1~2人）  /1(토핑 추가 선택(치즈케익 추가,팥 추가,연유 추가))
          ",와인과 같이먹어도 최고였습니다. 잘먹었어요 또시킬게요!!
빙달-충무로점,5,5,5,"
            베리베리굿 생딸기（Berry Very Good）빙수 （연유 미포함）  /1(토핑 추가 선택(딸기과당 추가))
          ",배달도 빠르고 딸기도 많았어요
빙달-충무로점,5,5,5,"
            인절미콩가루빙수（연유 미포함） /1(사이즈 선택(1~2人)),기본 아메리카노 /1(HOT or ICE 선택(ICE))
          ",빙수가 정말 맛있었습니다!! 또 시키고 싶어요
빙달-충무로점,5,5,5,"
            베리베리굿 생딸기（Berry Very Good）빙수 （연유 미포함）  /1(토핑 추가 선택(연유 추가))
          ","21년 첫빙수
괭장히 만족합니다.."
빙달-충무로점,5,4,5,"
            베리베리굿 생딸기（Berry Very Good）빙수 （연유 미포함）  /1
          ","리뷰 남길생각없었는데 한 입 먹고 너무 맛있어서 사진 급히 찍었어요ㅎㅎ
딸기철 아니라서 냉동딸기 예상했는데 생딸기네요-! 토핑이 넉넉해서 놀랐는데 토핑보다 우유얼음이 진짜 맛있어요ㅠㅠ 우유얼음 더 많았으면 좋겠어욤
먹어본 배달빙수 중 일등이에요-!"
빙달-충무로점,5,5,5,"
            베리베리굿 생딸기（Berry Very Good）빙수 （연유 미포함）  /1(토핑 추가 선택(연유 추가,요거트 소스 추가))
          ",잘 먹었어요~~배송도 빨라요~~😊😊😊😊
빙달-충무로점,5,5,5,"
            딸기슈~빙수（연유 미포함）  /1(사이즈 선택(1~2人),토핑 추가 선택(팥 추가,연유 추가,타피오카 펄 추가))
          ",맛있어요 배달도 빨랐어요
빙달-충무로점,5,5,5,"
            팥빙수（연유 미포함） /1(사이즈 선택(1~2人)),치킨브레스트 /1
          ",빙수진리는 빙달이죠!! 넘 맛나요!! 치킨브레드도 처음먹는데 넘 맛나네요!
빙달-충무로점,5,5,5,"
            베리베리굿 생딸기（Berry Very Good）빙수 （연유 미포함）  /1(토핑 추가 선택(치즈케익 추가))
          ",치즈맛이 완전좋아ᄋᆢㅡ 맛있어요
빙달-충무로점,5,4,3,"
            쵸코쵸코 카마 빙수（연유 미포함）  /1(토핑 추가 선택(연유 추가)),베리베리굿 생딸기（Berry Very Good）빙수 （연유 미포함）  /1(토핑 추가 선택(연유 추가)),발그레 요거빙수（연유 미포함）  /1(토핑 추가 선택(연유 추가)),망고타피오카펄빙수（연유 미포함）  /1(사이즈 선택(1~2人),토핑 추가 선택(연유 추가)),커피콩빵（호두맛）/1,커피콩빵（초콜렛맛）/1,초콜릿 /1,라즈베리 /1
          ",배달이 조금 늦었지만 맛있었습니다 감사합니다
