업체명,맛,양,배달,주문메뉴,상세리뷰
계동107-안국역점,5,5,5,"
            솔티드라떼/1(HOT or ICE 선택(ICE)),계동슈페너（흑임자라떼）/1(HOT or ICE 선택(HOT))
          ",맛있어요!! 슈페너는 아이스크림이 있어서 아이스만 되는군요
계동107-안국역점,5,5,5,"
            쿠앤크 프라푸치노 ICE/1
          ",맛있습니다. 배송도 빠르네요.
계동107-안국역점,4,4,4,"
            아메리카노/1(HOT or ICE 선택(ICE)),헤이즐넛아메리카노/2(HOT or ICE 선택(ICE)),바닐라라떼/1(HOT or ICE 선택(HOT)),솔티드라떼/1(HOT or ICE 선택(HOT)),리얼초콜릿/1(HOT or ICE 선택(ICE))
          ","평소에도 가끔 가는곳이에요! 맛있게 먹었습니다^^
#식후감"
계동107-안국역점,5,5,5,"
            헤이즐넛라떼/1(HOT or ICE 선택(ICE)),연유라떼/1(HOT or ICE 선택(ICE))
          ",이근방?에서 최소금액이착하고 맛나서 계속먹어요
계동107-안국역점,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ICE)),아메리카노/2(HOT or ICE 선택(HOT))
          ",맛 배달 서비스 뛰어나요 추천해요
계동107-안국역점,5,5,5,"
            솔티드라떼/1(HOT or ICE 선택(HOT)),플랫화이트/1(HOT or ICE 선택(HOT)),계동슈페너（흑임자라떼）/1(HOT or ICE 선택(ICE))
          ",맛있어요~~~~~~
계동107-안국역점,5,5,5,"
            카페라떼/1(HOT or ICE 선택(HOT))
          ",오늘도 잘 마시겠습니다~
계동107-안국역점,5,5,5,"
            카페라떼/1(HOT or ICE 선택(HOT))
          ",오늘도 잘 마셨습니다 :)
계동107-안국역점,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ICE)),아메리카노/1(HOT or ICE 선택(HOT)),리얼초콜릿/1(HOT or ICE 선택(ICE))
          ",맛 서비스 배달 훌륭합니다 추천해요!
계동107-안국역점,5,5,5,"
            카페라떼/1(HOT or ICE 선택(HOT))
          ",무지무지 맛나게 잘 마셨습니다
계동107-안국역점,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ICE)),아메리카노/1(HOT or ICE 선택(HOT))
          ",맛 서비스 배달 훌륭합니다 추천해요!
계동107-안국역점,5,5,5,"
            카페라떼/1(HOT or ICE 선택(HOT))
          ",맛나고 가성비 짱! 배송도 굳
계동107-안국역점,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ICE)),자몽에이드/1
          ",엄마랑 주문해서 맛나게 먹었어요! ㅎㅎㅎ
계동107-안국역점,5,5,5,"
            카페라떼/1(HOT or ICE 선택(HOT))
          ",이틀 연속 시켜봅니다 ㅋㅋ번창하세요 완전 맛 짱!
계동107-안국역점,5,5,5,"
            카페라떼/1(HOT or ICE 선택(HOT))
          ",커피맛 기대 이상이에요! 양도 진짜 많고 어떤분이 블루보틀 갈 바에야 여기 간다는 후기를 봤는데 저도 공감합니다 ㅋㅋ 가성비 핵짱!
계동107-안국역점,5,5,5,"
            리얼초콜릿/1(HOT or ICE 선택(ICE))
          ",달달하니 맛있게 잘 먹었습니다 양 엄청 많네요
계동107-안국역점,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ICE)),카페라떼/1(HOT or ICE 선택(HOT))
          ",배달도 빠르고 맛있어요!!!!
계동107-안국역점,5,5,5,"
            쿠앤크 프라푸치노 ICE/1
          ",.
계동107-안국역점,4,4,4,"
            카페라떼/1(HOT or ICE 선택(HOT))
          ",맛있고 배달도 빠르네요
계동107-안국역점,5,5,5,"
            카페라떼/2(HOT or ICE 선택(ICE))
          ",라떼가 참 맛있네요
계동107-안국역점,5,5,5,"
            바닐라라떼/2(HOT or ICE 선택(ICE))
          ",배달도 빠르고 맛있었어요!
계동107-안국역점,5,5,5,"
            카페라떼/1(HOT or ICE 선택(ICE))
          ",라떼 맛있어요~ 맛이 다른 곳보다 좀 더 진해서 라떼다! 하고 주장하는 느낌이예요ㅋㅋ 너무 좋아요! 다음엔 달고나 커피나 다른 음료도 꼭 마셔볼게요!
계동107-안국역점,5,5,5,"
            카라멜마끼야또/1(HOT or ICE 선택(ICE)),카페모카/1(HOT or ICE 선택(ICE)),연유라떼/1(HOT or ICE 선택(ICE))
          ",잘마셨는데요 여긴 왜 항상 달고나라떼가 재료소진인가요 제일 좋아하는데 시키질 못하니...
계동107-안국역점,5,5,5,"
            달고나라떼（수제달고나）/1(HOT or ICE 선택(ICE))
          ",달고나라떼 재료가 떨어져서 대체주문 받으셨는데 서비스도 주시고!! 너무 감동이었습니당 항상 최소 주문 덕에 맛있는 음료 잘 마시고 있어요😊 다른곳 시켜봐도 더 비싸고 별로일때 많은데 여긴 언제시켜도 맛있습니다☕🌿
계동107-안국역점,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ICE)),바닐라라떼/2(HOT or ICE 선택(ICE))
          ",맛있게 잘 먹었습니다.
계동107-안국역점,5,5,5,"
            솔티드라떼/1(HOT or ICE 선택(ICE))
          ","단짠 대박!
한입 먹고 엄청 맛있다 생각했어요!!
최소주문금액도 낮아서 편하게 주문했어요.
감사합니다. 💚"
계동107-안국역점,5,5,5,"
            아메리카노/4(HOT or ICE 선택(ICE))
          ",맛있게 잘먹었습니다
계동107-안국역점,5,5,5,"
            마약커피/2(HOT or ICE 선택(ICE))
          ",맛있어요! 달달구리 더위사냥맛이에여~
계동107-안국역점,5,5,5,"
            연유라떼/1(HOT or ICE 선택(ICE)),달고나라떼（수제달고나）/1(HOT or ICE 선택(ICE)),딸기 요거트스무디 ICE/1
          ",😘
계동107-안국역점,5,5,5,"
            달고나라떼（수제달고나）/1(HOT or ICE 선택(ICE)),계동슈페너（흑임자라떼）/1(HOT or ICE 선택(ICE)),리얼초콜릿/1(HOT or ICE 선택(ICE))
          ",가성비 최고 존맛탱집!😋☕
계동107-안국역점,5,5,5,"
            마약커피/1(HOT or ICE 선택(ICE))
          ",너무 맛있게 잘먹었습니다
계동107-안국역점,5,5,5,"
            달고나라떼（수제달고나）/1(HOT or ICE 선택(ICE))
          ","생각보다 용량도 크고, 흘리지 않도록 엄청 꼼꼼하게 포장해서 배달옵니다! 달고나가 많지는 않지만 달달하고 맛있네용~!!!"
계동107-안국역점,5,5,5,"
            카페라떼/1(HOT or ICE 선택(ICE))
          ",여기 진짜 너무조아요ㅠㅜ시험기간이라 졸릴까봐 먹었는데 너무 맛있구요!! 시럽 문의했는데 개별용기 없다고 전화하셔서 친절하게 설명해주시고 정말 사장님도 너무너무 착하세요!! 시험공부하던 고딩이 이마를 탇 치고 공부하러갑니다.. 그럼 이만... 제발 여기 떠야합니다ㅠㅠㅜ 최소주문금액부터 정말 여러모로 엄청난 카페입니다.. 사장님 사랑해요😘
계동107-안국역점,5,5,5,"
            마약커피/1(HOT or ICE 선택(ICE))
          ",너무 맛있습니다
계동107-안국역점,5,5,5,"
            연유라떼/1(HOT or ICE 선택(ICE)),청포도에이드/1
          ",에이드는 살짝 너ㅜ무 달아서... 원액느낌... 물타마셨어요 커피는 항상 맛있어요!!
계동107-안국역점,5,5,5,"
            달고나라떼（수제달고나）/1(HOT or ICE 선택(ICE))
          ",진짜 진짜 대박이에요 최소주문금액 말도 안되구요 음료도 맛있고 앞으로 여기서만 시킬게요!! 🥰🍫☕ 솔직히 음료시킬때 주문금액때문에 부담되서 시켜말아 할때 많거든요 근데 여기는 고민하지 않아도 되서 넘 좋네요💕 앞으로 잘부탁드려요🧡
계동107-안국역점,5,5,5,"
            카페라떼/1(HOT or ICE 선택(ICE)),계동슈페너（흑임자라떼）/1(HOT or ICE 선택(ICE))
          ",넘맛있어요~~ㅎㅎㅎ
계동107-안국역점,5,5,5,"
            마약커피/1(HOT or ICE 선택(ICE))
          ",늘 잘먹고있습니다ㅎ
