업체명,맛,양,배달,주문메뉴,상세리뷰
빅리터,5,5,5,"
            B 빅 아메리카노（4샷） 1L/1(메뉴 선택(ICE)),B 카페라떼 1L/1(메뉴 선택(ICE)),B 카야 햄치즈 토스트/1,옛날 버터와플（쵸코맛）/1
          ",맛도 양도 다잡은 빅리터에요 배달강추
빅리터,5,5,5,"
            B 리얼 딸기 라떼（인기메뉴） 1L/1(메뉴 선택(ICE 연하게)),B 망고 스무디 1L/1
          ","사진은 미리 못찍었어요
먹어보고나니 후기써야겟더라구요ㅎㅎ
양이 많은만큼 맛이 없을까봐 걱정했는데
너무 맛있어요ㅎㅎ
딸기랑 망고 시켰는데 둘다 맛있어요
양도 많아서 어제 밤에 먹고 남은거 오늘 아침에 또 먹었더니 너무 좋아요
번창하세요^^"
빅리터,5,5,5,"
            B 파인애플 스무디 1L/1,B 유자 스무디 1L/1,B 수제 생크림와플 누텔라 생크림（인기메뉴）/1
          ",넘 맛있어서 2일연속 시켜먹었어요.. 스무디류 냉동실에 보관해두면 큰 차이 안나서ㅋㅋㅋ 두개 시켜먹어요
빅리터,5,5,5,"
            B 유자 스무디 1L/1,B 수제 생크림와플 누텔라 생크림（인기메뉴）/2
          ","와플이 너무 치명적으로 맛있어서 두개 시켰는데
역시나 후회 없습니다 ㅜㅜ!"
빅리터,5,5,4,"
            B 딸기 요거트 1L/1(추가 메뉴 선택(타피오카펄 추가,코코팜 추가)),B 수제 생크림와플 애플쨈 （인기메뉴）/1
          ",요청사항 많이 적어도 항상 잘 들어주셔서 감사합니다:)
빅리터,5,5,5,"
            B 리얼 딸기 라떼（인기메뉴） 1L/1(메뉴 선택(ICE)),B 딸기 요거트 1L/1(추가 메뉴 선택(타피오카펄 추가,코코팜 추가)),B 딸기 요거트 1L/1(추가 메뉴 선택(타피오카펄 추가))
          ",오늘도 딸기요거트에 펄추가ㅋㅋㅋㅋㅋ 쫀맛쫀맛
빅리터,5,5,5,"
            B 대만흑당  아메리카노 1L/1(메뉴 선택(ICE 연하게),추가 메뉴 선택(타피오카펄 추가)),B 리얼 딸기 라떼（인기메뉴） 1L/1(메뉴 선택(ICE 연하게)),B 자몽 스무디 1L/1
          ","항상 맛있게 먹고 있어요~
배달 요기요는 첨 시켰는데 쿠폰은
없네요..ㅠ 다른곳은 넣어주셔서
꽤 모았어요~ㅋ"
빅리터,4,5,5,"
            B 빅 아메리카노（4샷） 1L/1(메뉴 선택(ICE)),B 리얼 딸기 라떼（인기메뉴） 1L/1(메뉴 선택(ICE)),B 악마의 누텔라 케익（인기메뉴）/1
          ","잘먹었습니다
아메리카노 보다는 과일음료가 제 입에잘맞습니다"
빅리터,5,5,5,"
            B 빅 아메리카노（4샷） 1L/1(메뉴 선택(ICE)),B 수제 생크림와플 누텔라 생크림（인기메뉴）/1,B 수제 생크림와플 애플쨈 （인기메뉴）/2
          ","맛이 좋습니다! 달다구리 냠냠쩝쩝 커피도 진짜 3일은 먹겠네여,,, ㅎㅎㅎ"
빅리터,5,5,5,"
            B 고구마 라떼 1L/1(메뉴 선택(ICE)),B 스윗 바나나 라떼 1L/1(메뉴 선택(ICE)),B 딸기 요거트 1L/1(추가 메뉴 선택(타피오카펄 추가,코코팜 추가)),B 수제 생크림와플 누텔라 생크림（인기메뉴）/1
          ",딸기요거트에 펄추가 쫀쫀맛!!!!
